Product_Group_Code,Product_Group,SKU_Description,SKU,Model,ME,RMSE,MAE,MASE,RMSSE,WAPE,Coverage_80,Coverage_95,Mean_PI80_Width,Mean_PI95_Width,Error_Sum,Absolute_Error_Sum,Squared_Error_Sum,Actual_Units_Sum,Covered_80_Count,Covered_95_Count,Evaluation_Origins,Evaluation_Points,Evaluation_Horizon,Demand_Profile
BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Drift,-41.12378108717316,90.0925028098839,67.43482125869734,1.0003533002478495,0.624713670436783,0.11851958374964593,1,1,806.0530809259469,1147.7161177014,-1727.1988056612724,2832.2624928652886,340899.6806270553,23897,42,42,7,42,6,Smooth
BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,53.571428571428584,133.03562000635839,73.42857142857142,1.1193953684207965,0.9705902842698364,0.12905385613256895,0.9523809523809523,0.9523809523809523,361.64275145287706,553.0848599263338,2250,3084,743336,23897,40,40,7,42,6,Smooth
BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,38.32717481569698,80.62312304727968,60.618947412740496,0.47208250081554276,0.3153195706990358,0.0954056730620963,1,1,471.08163271430607,720.4571854321008,1609.7413422592736,2545.995791335102,273003.6947356655,26686,42,42,7,42,6,Smooth
BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Mean,38.327174815696985,80.6231230472797,60.618947412740496,0.47208250081554287,0.31531957069903593,0.09540567306209632,1,1,479.7866868701755,733.7704168990876,1609.741342259274,2545.9957913351027,273003.69473566575,26686,42,42,7,42,6,Smooth
BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ETS,38.25720087967968,80.62613660730275,60.6207717164818,0.4720911134946334,0.3153244164311185,0.09540854425887114,1,1,480.5102618018641,734.8770292620659,1606.8024369465456,2546.0724120922355,273024.10397721676,26686,42,42,7,42,6,Smooth
BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Naive,-51.619047619047635,108.2464120157602,89.71428571428571,0.7092709392232751,0.4333122691485665,0.14119763171700517,1,1,1006.7616097303194,1403.2388571215747,-2168,3768,492126,26686,42,42,7,42,6,Smooth
BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,-145.07225769898938,189.29816555676842,153.29068420002454,1.2031389074255898,0.7493512010090702,0.24125791562620977,1,1,1098.5020183202464,1555.7597618349066,-6093.034823357554,6438.208736401034,1505019.4102926233,26686,42,42,7,42,6,Smooth
BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Seasonal_Naive,88.54761904761905,222.071470691843,120.5952380952381,0.9720340843783254,0.9133410887696235,0.18979989507606984,0.8571428571428571,0.8571428571428571,590.8773075578706,903.6688598661922,3719,5065,2071261,26686,36,36,7,42,6,Smooth
BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,ARIMA,40.835098784531574,774.5100224797081,628.0575339184719,0.5664304532336258,0.5768070924550663,0.83173313651508185,0.8571428571428571,0.9523809523809523,1784.5516135236371,2351.593780049791,1715.0741489503257,26378.416424575822,25194362.546703756,31715,36,40,7,42,6,Erratic
BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,Mean,44.664164436184215,787.2638919829046,636.171373836891,0.573913828831568,0.5869262217946136,0.8424782500756561,0.8571428571428571,0.9285714285714286,1784.2853906236294,2352.736923695126,1875.8949063197356,26719.197701149435,26030946.296042964,31715,36,39,7,42,6,Erratic
BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,ETS,44.677339545647634,787.2964969399944,636.2111745574869,0.5739509357883988,0.5869511045114869,0.8425309579509521,0.8571428571428571,0.9285714285714286,1785.8931754975006,2355.2027929512055,1876.4482609172017,26720.869331414448,26033102.511947434,31715,36,39,7,42,6,Erratic
BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,Naive,254.26190476190484,974.8982975039963,786.4047619047619,0.7099904178641873,0.7277710527870975,1.0414314992905565,1,1,2859.5974136239774,4114.689665486299,10679,33029,39917921,31715,42,42,7,42,6,Erratic
BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,Drift,236.99104031622772,1011.7281066983625,821.5725404435407,0.742484238659593,0.7564998079542202,1.0880039949118303,1,1,3101.472724460542,4475.261694323906,9953.62369328157,34506.0466986287,42990937.99910503,31715,42,42,7,42,6,Erratic
BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,Seasonal_Naive,98.92857142857135,1268.621796243767,1028.1666666666667,0.9314328824334207,0.956148806949603,1.3615954595617217,0.7619047619047619,0.9761904761904762,2274.640750886879,3269.4722158825844,4155,43183,67594853,31715,32,41,7,42,6,Erratic
BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,ETS,-5.023819830804479,64.5983522672561,50.33432651528855,0.3852629272907931,0.24227887549009666,0.05393376313600836,1,1,535.6704959937482,819.2373275922739,-211.00043289378823,2114.0417136421197,175263.77885706947,39197,42,42,7,42,6,Smooth
BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,Naive,-6.452380952380942,74.82376118650572,60.26190476190476,0.4609146708483761,0.27827386792824826,0.06457126820930173,1,1,1152.1849983447546,1687.414357480611,-271,2531,235141,39197,42,42,7,42,6,Smooth
BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,Drift,-12.696856405435833,78.4211405123276,63.6265689989908,0.4860895207464447,0.2895530895703572,0.06817654151995338,1,1,1261.7602369627753,1796.9748141241055,-533.2679690283047,2672.3158979576124,258294.76172867758,39197,42,42,7,42,6,Smooth
BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,ARIMA,76.73584782395118,98.23015347430054,83.05604140644363,0.6347007252252103,0.36589829496989845,0.08899542666710798,1,1,505.128112566044,772.5267830229067,3222.905608605949,3488.3537390706315,405264.8481665548,39197,42,42,7,42,6,Smooth
BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,Mean,76.73584782395127,98.23015347430058,83.05604140644371,0.6347007252252107,0.3658982949698986,0.08899542666710808,1,1,514.4699446279077,786.8138822572585,3222.9056086059527,3488.353739070635,405264.84816655517,39197,42,42,7,42,6,Smooth
BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,Seasonal_Naive,71.73809523809526,115.15486466989945,106.92857142857142,0.8154808379783276,0.41536605533093357,0.11457509503278313,1,1,704.6039326900423,1077.5987237399268,3013,4491,556947,39197,42,42,7,42,6,Smooth
BRG,Industrial Bearings,Industrial Bearings High Capacity,BRG-06,ETS,138.82870673947312,1282.0428996084745,1008.0327965673137,0.7170952283507726,0.7139028696198567,0.9152444432493226,0.8571428571428571,0.8571428571428571,2517.100043289471,3340.0279380388806,5830.80568305787,42337.37745582717,69032627.85033321,46258,36,36,7,42,6,Erratic
BRG,Industrial Bearings,Industrial Bearings High Capacity,BRG-06,Mean,139.33016460459805,1282.1423905832373,1007.9104511689734,0.7170119771861553,0.7139551128055474,0.9151333596155664,0.8571428571428571,0.8571428571428571,2514.2560434933434,3335.9438714512657,5851.866913393118,42332.23894909687,69043342.60868093,46258,36,36,7,42,6,Erratic
BRG,Industrial Bearings,Industrial Bearings High Capacity,BRG-06,ARIMA,156.70894678234407,1290.6541370836412,1010.4283150809434,0.7195078733811513,0.7193124678631336,0.9174194568161096,0.8333333333333334,0.8571428571428571,2477.441761873896,3288.841057910728,6581.775764858449,42437.989233399596,69963100.26598696,46258,35,36,7,42,6,Erratic
BRG,Industrial Bearings,Industrial Bearings High Capacity,BRG-06,Naive,409.5238095238097,1549.7789704157353,1187.095238095238,0.8486521219537329,0.8665076844926652,1.0778243763240953,0.9523809523809523,1,3946.7023337555806,5685.49193764261,17200,49858,100876224,46258,40,42,7,42,6,Erratic
BRG,Industrial Bearings,Industrial Bearings High Capacity,BRG-06,Drift,437.9363133054962,1606.9382785295795,1223.704867705545,0.8740785457289668,0.897537891107767,1.1110641282293416,0.9523809523809523,1,4207.980085677534,6110.19954490057,18393.325158830838,51395.60444363288,108454526.50215155,46258,40,42,7,42,6,Erratic
BRG,Industrial Bearings,Industrial Bearings High Capacity,BRG-06,Seasonal_Naive,124.2142857142856,1853.1690553263206,1457.0238095238099,1.0464274565241103,1.046030261492346,1.3229063080980588,0.7619047619047619,0.9047619047619048,3139.2545479926002,4488.987864934838,5217,61195,144237893,46258,32,38,7,42,6,Erratic
BRG,Industrial Bearings,Industrial Bearings Service Kit,BRG-07,ARIMA,25.10212019664228,557.5676356953404,522.0352367044673,0.6301030794901153,0.5624101193661835,0.6496438501211148,0.9523809523809523,1,1485.6968340186534,1955.7932514957981,1054.2890482589764,21925.479941587626,13057030.071745459,33750,40,42,7,42,6,Intermittent
BRG,Industrial Bearings,Industrial Bearings Service Kit,BRG-07,ETS,56.39894793090429,639.5233339849251,625.9726937927841,0.7554090003124232,0.6452946519793812,0.7789882411643534,1,1,1581.117150466218,2022.5807918643632,2368.7558130979805,26290.853139296927,17177583.97787015,33750,42,42,7,42,6,Intermittent
BRG,Industrial Bearings,Industrial Bearings Service Kit,BRG-07,Mean,51.995082101806226,640.2059572533577,625.9626464148878,0.7553956530770097,0.646009964033923,0.7789757377607495,1,1,1584.1258649094002,2024.8509577761938,2183.7934482758615,26290.431149425294,17214274.0435129,33750,42,42,7,42,6,Intermittent
BRG,Industrial Bearings,Industrial Bearings Service Kit,BRG-07,Naive,116.71428571428565,912.9457032829812,700.4761904761905,0.8416452006229872,0.9177703275319569,0.8717037037037038,1,1,3283.7851545409935,4658.51580271028,4902,29420,35005734,33750,42,42,7,42,6,Intermittent
BRG,Industrial Bearings,Industrial Bearings Service Kit,BRG-07,Drift,25.045936416712326,962.3800885876642,732.8710504469987,0.8805226907951912,0.9681071243608188,0.9120173072229315,1,1,3620.5169325547395,5124.976323563966,1051.929329501917,30780.58411877394,38899368.26622002,33750,42,42,7,42,6,Intermittent
BRG,Industrial Bearings,Industrial Bearings Service Kit,BRG-07,Seasonal_Naive,28.38095238095245,1177.7857150076964,1050.5238095238096,1.2687115502915332,1.1885329992607885,1.3073185185185185,0.4523809523809524,1,2000.2777598346331,2718.0591784811254,1192,44122,58261526,33750,19,42,7,42,6,Intermittent
BRG,Industrial Bearings,Industrial Bearings Premium,BRG-08,Mean,-0.9112266450936637,930.2210925529139,759.807739791073,0.6106654659064461,0.4573967780962679,1.143304853511933,0.9285714285714286,1,2549.9363927652885,3547.5059427913175,-38.27151909393274,31911.925071225076,36343073.80327415,27912,39,42,7,42,6,Lumpy
BRG,Industrial Bearings,Industrial Bearings Premium,BRG-08,ARIMA,-0.9112266450936853,930.2210925529139,759.8077397910731,0.6106654659064461,0.4573967780962679,1.1433048535119332,0.9285714285714286,1,2515.7161695998743,3495.1706277323146,-38.271519093932284,31911.92507122508,36343073.803274155,27912,39,42,7,42,6,Lumpy
BRG,Industrial Bearings,Industrial Bearings Premium,BRG-08,ETS,10.509349258537483,930.5641992980749,756.5099791600037,0.6080181052795428,0.4575706466493714,1.138342616964752,0.9285714285714286,1,2541.5300887474364,3540.6952979232965,441.39266885858206,31773.419124720152,36369888.61864121,27912,39,42,7,42,6,Lumpy
BRG,Industrial Bearings,Industrial Bearings Premium,BRG-08,Naive,355.28571428571433,1042.391960828555,738.3809523809525,0.5962847559678887,0.5137002616382276,1.1110633419317857,1,1,5140.552029796042,7698.069929221168,14922,31012,45636402,27912,42,42,7,42,6,Lumpy
BRG,Industrial Bearings,Industrial Bearings Premium,BRG-08,Drift,515.0769856473879,1088.2082552802462,710.1497977862922,0.5730418900764517,0.5348532247960835,1.0685831007102418,1,1,5040.632850277243,7833.545657351758,21633.233397190295,29826.291507024267,49736282.68812328,27912,42,42,7,42,6,Lumpy
BRG,Industrial Bearings,Industrial Bearings Premium,BRG-08,Seasonal_Naive,-547,2609.2374456187476,1759,1.41318197451842,1.2709086570577268,2.6468185726569216,0.7857142857142857,0.8571428571428571,3387.4680019543875,5023.891002471706,-22974,73878,285941042,27912,33,36,7,42,6,Lumpy
CNV,Conveying Components,Conveying Components Core,CNV-01,Seasonal_Naive,3.476190476190474,29.759352271496898,27.52380952380953,0.5673350985071517,0.32646697889931037,0.08376811594202899,1,1,240.12004377278132,367.23191669688123,146,1156,37196,13800,42,42,7,42,6,Smooth
CNV,Conveying Components,Conveying Components Core,CNV-01,ARIMA,-2.418007662854517,33.312877361770376,27.134209085939613,0.5507006489282726,0.35737951520965167,0.08258237547894666,1,1,219.93683690425945,336.36436550473405,-101.55632183988962,1139.636781609464,46609.407521054825,13800,42,42,7,42,6,Smooth
CNV,Conveying Components,Conveying Components Core,CNV-01,Mean,-4.896688981516568,36.249937598014434,28.991351943076076,0.5863719234991676,0.38604409886832236,0.08823454939197069,1,1,213.70224354540372,326.82937778348924,-205.660937223696,1217.6367816091954,55190.43498611749,13800,42,42,7,42,6,Smooth
CNV,Conveying Components,Conveying Components Core,CNV-01,ETS,-4.897284509485396,36.252187084490025,28.99201297420835,0.5863822701157582,0.38606484101609323,0.08823656122585144,1,1,214.0248453916486,327.3227547313902,-205.68594939838647,1217.66454491675,55197.28487317235,13800,42,42,7,42,6,Smooth
CNV,Conveying Components,Conveying Components Core,CNV-01,Naive,-25.142857142857164,61.9554371340901,50.90476190476191,1.022405787401462,0.6500047403843583,0.15492753623188404,1,1,490.61875193830446,694.397175669509,-1056,2138,161216,13800,42,42,7,42,6,Smooth
CNV,Conveying Components,Conveying Components Core,CNV-01,Drift,-17.91718266934909,64.413487809173,52.41835454983131,1.0598474796740334,0.6836458298977982,0.15953412254296487,1,1,529.5769818196518,728.998024052398,-752.5216721126623,2201.570891092915,174262.0912931841,13800,42,42,7,42,6,Smooth
CNV,Conveying Components,Conveying Components Compact,CNV-02,Mean,-20.206999083747863,103.75075939284825,62.16507936507937,1.0328597251205756,0.9444651816672106,0.15799899142713061,0.9523809523809523,0.9523809523809523,272.28672278623435,416.4266069954622,-848.6939615174101,2610.9333333333334,452097.243132893,16525,40,40,7,42,6,Smooth
CNV,Conveying Components,Conveying Components Compact,CNV-02,Drift,-14.661713673077971,112.97737742227511,87.42094116090973,1.4346695811402344,1.057659109956354,0.22218938146797035,1,1,588.0021473073111,821.6926641068834,-615.7919742692751,3671.67952875821,536083.2879870383,16525,42,42,7,42,6,Smooth
CNV,Conveying Components,Conveying Components Compact,CNV-02,Naive,-25.547619047619055,113.00537281790757,84.92857142857142,1.4006396257341536,1.0615818076966907,0.21585476550680788,0.9761904761904762,1,544.6931783039607,783.4268703863908,-1073,3567,536349,16525,41,42,7,42,6,Smooth
CNV,Conveying Components,Conveying Components Compact,CNV-02,ETS,-42.86630014730329,113.48560293403537,79.46978787767624,1.323348118995258,1.0699398697543885,0.20198070141376112,0.9523809523809523,0.9523809523809523,363.5570688892543,556.0125557999539,-1800.3846061867382,3337.7310908624027,540917.2470786646,16525,40,40,7,42,6,Smooth
CNV,Conveying Components,Conveying Components Compact,CNV-02,ARIMA,16.839815676498937,159.03587505230186,90.85122106051794,1.548650920771731,1.550283949647409,0.23090779331568856,0.8571428571428571,0.8571428571428571,248.3586284748057,379.83174469731637,707.2722584129556,3815.7512845417536,1062281.2012533576,16525,36,36,7,42,6,Smooth
CNV,Conveying Components,Conveying Components Compact,CNV-02,Seasonal_Naive,31.761904761904727,166.4404655467791,96.85714285714285,1.6543269641141047,1.6292643885763418,0.24617246596066567,0.8333333333333334,0.8333333333333334,240.71019141774642,368.13446963411025,1334,4068,1163502,16525,35,35,7,42,6,Smooth
CNV,Conveying Components,Conveying Components Standard,CNV-03,ARIMA,24.07892639399596,554.2256228130987,408.10238177687023,0.6182435005144272,0.6908402899481019,0.9108944058366666,0.7857142857142857,0.9047619047619048,1063.5735316077964,1414.1323215618868,1011.3149085478311,17140.300034628555,12900973.721267816,18817,33,38,7,42,6,Erratic
CNV,Conveying Components,Conveying Components Standard,CNV-03,Mean,22.336410476952302,558.9344955567859,417.42929860263195,0.6329166175979507,0.6986041422459537,0.9317123102147284,0.8095238095238095,0.9047619047619048,1080.7516525475003,1427.5217215505143,938.1292400319978,17532.030541310545,13121126.353579389,18817,34,38,7,42,6,Erratic
CNV,Conveying Components,Conveying Components Standard,CNV-03,ETS,-119.30622588356779,740.8819533984033,559.1117356056341,0.8456033573020547,0.9226970287197798,1.2479509430534426,0.7142857142857143,0.8571428571428571,1221.9572456324074,1641.9871918114297,-5010.861487109847,23482.69289543663,23054054.89260022,18817,30,36,7,42,6,Erratic
CNV,Conveying Components,Conveying Components Standard,CNV-03,Seasonal_Naive,84.47619047619035,769.5789819919781,612.7619047619048,0.9319489446545074,0.9682058191475538,1.367699420736568,0.7857142857142857,1,1348.0272285420801,1926.7916868419375,3548,25736,24874576,18817,33,42,7,42,6,Erratic
CNV,Conveying Components,Conveying Components Standard,CNV-03,Naive,1.309523809524202,903.0134339558641,689.4047619047619,1.0470675182558271,1.129391984203118,1.5387681351968965,0.8333333333333334,0.9523809523809523,1702.1358216749813,2451.663787852856,55,28955,34248197,18817,35,40,7,42,6,Erratic
CNV,Conveying Components,Conveying Components Standard,CNV-03,Drift,-55.49445574831637,979.6159101132721,742.2753119188706,1.1289252773900598,1.2275464349942948,1.656776484061889,0.8333333333333334,0.9523809523809523,1866.5231969133326,2693.720522303231,-2330.7671414292845,31175.563100592564,40305187.91657629,18817,35,40,7,42,6,Erratic
CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,ETS,31.95524221820726,75.85500360404136,63.690084862537894,0.5806898121626612,0.4092456991068746,0.10514872500890694,1,1,375.8085555787859,574.7495877806762,1342.1201731647059,2674.9835642265925,241667.22601430333,25440,42,42,7,42,6,Smooth
CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,32.00374167704214,75.88694615735825,63.730286243586725,0.5810638752142864,0.4094289048140484,0.1052150952134687,1,1,375.2417420207563,573.8827212498588,1344.1571504357707,2676.6720222306435,241870.80107777115,25440,42,42,7,42,6,Smooth
CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,ARIMA,32.0037416770422,75.88694615735828,63.730286243586775,0.5810638752142866,0.40942890481404853,0.10521509521346872,1,1,368.4284787552047,563.4627342772736,1344.1571504357719,2676.6720222306444,241870.80107777132,25440,42,42,7,42,6,Smooth
CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Naive,46.71428571428569,101.22605536972328,84.66666666666666,0.7784162332244502,0.5576458721708545,0.13977987421383647,1,1,874.9557829676746,1199.6335114372134,1962,3556,430362,25440,42,42,7,42,6,Smooth
CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Drift,47.15800909526923,106.5406219180731,87.89094905386135,0.8084418785317515,0.5876625159269421,0.14510298192854468,1,1,937.3994486956149,1269.0782513090492,1980.6363820013064,3691.4198602621764,476737.9729849715,25440,42,42,7,42,6,Smooth
CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Seasonal_Naive,48.5,236.5884008749614,143.45238095238096,1.3244421443041052,1.301618762320759,0.2368317610062893,0.8571428571428571,0.8571428571428571,445.9661894044843,682.0464295433279,2037,6025,2350911,25440,36,36,7,42,6,Smooth
CNV,Conveying Components,Conveying Components Precision,CNV-05,ARIMA,-45.02682071692973,695.4051359740596,555.5576697670866,0.5312401784191882,0.5736646565467449,0.8673167353164197,0.8571428571428571,0.9047619047619048,1633.0897352639818,2150.472783659948,-1891.1264701110488,23333.42213021764,20310708.731842216,26903,36,38,7,42,6,Erratic
CNV,Conveying Components,Conveying Components Precision,CNV-05,Mean,-47.98974506336579,696.2956671263627,565.1135220271427,0.5407906149228581,0.575464715188894,0.8822349895974423,0.8809523809523809,0.8809523809523809,1650.849145100864,2160.266230391332,-2015.569292661363,23734.76792513999,20362761.55447575,26903,37,37,7,42,6,Erratic
CNV,Conveying Components,Conveying Components Precision,CNV-05,ETS,-79.84343415626327,1086.3495490584605,856.5840624214069,0.8163685819449684,0.8917963668796729,1.3372683574954127,0.6666666666666666,0.7857142857142857,2770.399150956704,3856.023581580679,-3353.424234563061,35976.53062169909,49566524.39505986,26903,28,33,7,42,6,Erratic
CNV,Conveying Components,Conveying Components Precision,CNV-05,Naive,-79.88095238095246,1088.924272586745,859.7857142857143,0.8194485711387168,0.8939317364531296,1.3422666617105898,0.9047619047619048,0.9761904761904762,2683.08583692511,3796.822896814281,-3355,36111,49801755,26903,38,41,7,42,6,Erratic
CNV,Conveying Components,Conveying Components Precision,CNV-05,Drift,-138.97450776595815,1170.2321455601175,922.7741100547611,0.8796027683607787,0.9607498303776845,1.4406018890941517,0.9285714285714286,0.9761904761904762,2925.9865859007837,4146.613532068225,-5836.929326170248,38756.51262229996,57516617.529093914,26903,39,41,7,42,6,Erratic
CNV,Conveying Components,Conveying Components Precision,CNV-05,Seasonal_Naive,-109.23809523809516,1229.685267514764,1060.857142857143,1.017418046791468,1.0200639991303488,1.6561721741069768,0.7380952380952381,1,2180.387131047463,3109.2410125425363,-4588,44556,63509286,26903,31,42,7,42,6,Erratic
CNV,Conveying Components,Conveying Components High Capacity,CNV-06,ETS,44.64706435076264,477.5732379675023,468.69925881926645,0.8113382386498031,0.6986847068280868,0.9158115315379944,0.8333333333333334,1,1023.252576455733,1317.6415064616033,1875.176702732032,19685.36887040919,9579200.30015611,21495,35,42,7,42,6,Intermittent
CNV,Conveying Components,Conveying Components High Capacity,CNV-06,Mean,44.68315887451358,477.5884868049034,468.7110052910053,0.8113584750290459,0.6987069213628057,0.9158344834716086,0.8333333333333334,1,1022.3826368479083,1316.330155929893,1876.6926727295706,19685.862222222226,9579812.034601092,21495,35,42,7,42,6,Intermittent
CNV,Conveying Components,Conveying Components High Capacity,CNV-06,ARIMA,51.684681823032356,495.517188539659,440.04106857613874,0.7555556937595356,0.7198268272609625,0.8598150676993641,0.6190476190476191,0.9047619047619048,882.630014017647,1194.1489048575575,2170.756636567359,18481.72488019783,10312565.933806412,21495,26,38,7,42,6,Intermittent
CNV,Conveying Components,Conveying Components High Capacity,CNV-06,Seasonal_Naive,14.166666666666671,635.0692688128407,502.45238095238096,0.8740015320351397,0.9315104144165401,0.9817632007443592,0.7857142857142857,1,1343.5614174667564,1836.6989439508689,595,21103,16939145,21495,33,42,7,42,6,Intermittent
CNV,Conveying Components,Conveying Components High Capacity,CNV-06,Naive,5.928571428571418,683.1883760302551,541.1666666666666,0.9360353525498972,0.9998817917627459,1.0574086996976042,0.9523809523809523,1,2315.8466618306147,3274.49699360939,249,22729,19603347,21495,40,42,7,42,6,Intermittent
CNV,Conveying Components,Conveying Components High Capacity,CNV-06,Drift,-7.884620427881307,693.2510254971185,548.8181279371652,0.9489863566810653,1.014281255235156,1.0723592171835747,0.9761904761904762,1,2460.964319678296,3509.918933265946,-331.1540579710145,23050.361373360938,20185073.34281787,21495,41,42,7,42,6,Intermittent
CNV,Conveying Components,Conveying Components Service Kit,CNV-07,Seasonal_Naive,-3.8571428571428577,34.4404247526487,21.285714285714285,0.7258250575322103,0.7283032467070593,0.04259779863725163,0.7857142857142857,1,90.82458705250676,138.90421916654503,-162,894,49818,20987,33,42,7,42,6,Intermittent
CNV,Conveying Components,Conveying Components Service Kit,CNV-07,ETS,-6.5571765321779685,40.72549464464684,25.22786579703971,0.8527948160038791,0.855297032012201,0.050486985442210315,0.9285714285714286,0.9523809523809523,127.2965751924478,195.34475269067528,-275.40141435147467,1059.5703634756678,69659.76839014866,20987,39,40,7,42,6,Intermittent
CNV,Conveying Components,Conveying Components Service Kit,CNV-07,ARIMA,-0.9573606096399866,49.658638037988304,29.659293164987474,1.0097912046531923,1.0329483013241876,0.059355330105754694,0.8571428571428571,0.9761904761904762,124.95880673787454,190.77338056347173,-40.20914560487944,1245.6903129294737,103571.17393509344,20987,36,41,7,42,6,Intermittent
CNV,Conveying Components,Conveying Components Service Kit,CNV-07,Mean,5.239649759107887,504.05599076328656,499.6904761904762,17.054561198489964,10.663887710474686,1,1,1,1155.0151511009979,1504.6967819066876,220.0652898825321,20987,10671042.55662305,20987,42,42,7,42,6,Intermittent
CNV,Conveying Components,Conveying Components Service Kit,CNV-07,Naive,80.40476190476188,707.6941934399147,527.0238095238095,18.00698809252376,15.026259994870921,1.0547005288988422,1,1,2699.1125235950144,3905.9799350806743,3377,22135,21034905,20987,42,42,7,42,6,Intermittent
