Product_Group_Code,Product_Group,SKU_Description,Month,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile,Quantile_Crossings,Raw_Quantile_Crossings,Quantile_Rearranged,Q10_Units,Q20_Units,Q30_Units,Q40_Units,Q50_Units,Q60_Units,Q70_Units,Q80_Units,Q90_Units
BRG,Industrial Bearings,Industrial Bearings Compact,2027-02-01,BRG-02,TiRex2,562.3652954101562,444.497314453125,695.3230590820312,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,444.497314453125,495.1134338378906,523.7388305664062,543.6154174804688,562.3652954101562,583.3726806640625,608.2906494140625,641.5194702148438,695.3230590820312
BRG,Industrial Bearings,Industrial Bearings Compact,2027-03-01,BRG-02,TiRex2,558.9498291015625,439.87017822265625,690.5877685546875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,439.87017822265625,491.1992492675781,520.2171630859375,540.26708984375,558.9498291015625,579.9510498046875,604.7236328125,637.7850341796875,690.5877685546875
BRG,Industrial Bearings,Industrial Bearings Compact,2027-04-01,BRG-02,TiRex2,556.8106689453125,437.6962890625,690.04736328125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,437.6962890625,489.54815673828125,518.7415771484375,538.482177734375,556.8106689453125,577.6890869140625,602.6078491210938,636.3084106445312,690.04736328125
BRG,Industrial Bearings,Industrial Bearings Compact,2027-05-01,BRG-02,TiRex2,556.3878173828125,434.00677490234375,688.53125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,434.00677490234375,487.3121032714844,517.3784790039062,537.6935424804688,556.3878173828125,577.6956787109375,602.6867065429688,635.886962890625,688.53125
BRG,Industrial Bearings,Industrial Bearings Compact,2027-06-01,BRG-02,TiRex2,559.3493041992188,439.9564208984375,691.6282348632812,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,439.9564208984375,491.8616638183594,521.314697265625,541.1111450195312,559.3493041992188,580.373779296875,605.2566528320312,638.5951538085938,691.6282348632812
BRG,Industrial Bearings,Industrial Bearings Standard,2026-07-01,BRG-03,TiRex2,701.0487670898438,595.0819702148438,778.0283813476562,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,595.0819702148438,638.5783081054688,665.0901489257812,684.6826171875,701.0487670898438,715.8568115234375,731.1080322265625,749.59814453125,778.0283813476562
BRG,Industrial Bearings,Industrial Bearings Standard,2026-08-01,BRG-03,TiRex2,686.8199462890625,565.3213500976562,774.5040893554688,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,565.3213500976562,616.7137451171875,647.6465454101562,669.1972045898438,686.8199462890625,703.5996704101562,721.260498046875,742.7313842773438,774.5040893554688
BRG,Industrial Bearings,Industrial Bearings Standard,2026-09-01,BRG-03,TiRex2,661.4384155273438,527.2854614257812,752.2701416015625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,527.2854614257812,585.62353515625,619.8493041992188,643.1218872070312,661.4384155273438,678.7032470703125,697.2084350585938,719.7305297851562,752.2701416015625
BRG,Industrial Bearings,Industrial Bearings Standard,2026-10-01,BRG-03,TiRex2,652.898193359375,510.47601318359375,749.0359497070312,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,510.47601318359375,573.861572265625,610.0499877929688,634.2219848632812,652.898193359375,670.9931640625,690.9412231445312,715.3763427734375,749.0359497070312
BRG,Industrial Bearings,Industrial Bearings Standard,2026-11-01,BRG-03,TiRex2,631.9398193359375,479.8712463378906,729.4116821289062,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,479.8712463378906,549.79736328125,588.025634765625,612.746337890625,631.9398193359375,650.4378662109375,670.8939819335938,695.64990234375,729.4116821289062
BRG,Industrial Bearings,Industrial Bearings Standard,2026-12-01,BRG-03,TiRex2,629.810791015625,474.97357177734375,729.53759765625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,474.97357177734375,547.3784790039062,586.400146484375,610.6611938476562,629.810791015625,648.6964721679688,669.842041015625,695.3946533203125,729.53759765625
BRG,Industrial Bearings,Industrial Bearings Standard,2027-01-01,BRG-03,TiRex2,619.7643432617188,458.68389892578125,718.6810302734375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,458.68389892578125,534.8721923828125,575.3952026367188,600.2039184570312,619.7643432617188,639.18994140625,660.6071166992188,685.69921875,718.6810302734375
BRG,Industrial Bearings,Industrial Bearings Standard,2027-02-01,BRG-03,TiRex2,634.3419189453125,481.4259033203125,733.4042358398438,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,481.4259033203125,553.5323486328125,592.1055908203125,615.3026123046875,634.3419189453125,653.7960205078125,675.5543823242188,700.6441650390625,733.4042358398438
BRG,Industrial Bearings,Industrial Bearings Standard,2027-03-01,BRG-03,TiRex2,651.962158203125,507.8057861328125,753.9586181640625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,507.8057861328125,574.02880859375,610.7781982421875,633.2606811523438,651.962158203125,671.5960083007812,693.778076171875,719.6199340820312,753.9586181640625
BRG,Industrial Bearings,Industrial Bearings Standard,2027-04-01,BRG-03,TiRex2,670.9480590820312,522.762939453125,773.9038696289062,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,522.762939453125,588.6751708984375,627.1357421875,651.0015258789062,670.9480590820312,691.5671997070312,714.09423828125,739.5811767578125,773.9038696289062
BRG,Industrial Bearings,Industrial Bearings Standard,2027-05-01,BRG-03,TiRex2,673.0990600585938,525.5665283203125,774.751708984375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,525.5665283203125,590.8408813476562,629.4251708984375,653.2963256835938,673.0990600585938,693.7940673828125,716.111083984375,740.888671875,774.751708984375
BRG,Industrial Bearings,Industrial Bearings Standard,2027-06-01,BRG-03,TiRex2,673.0032958984375,524.0457153320312,778.715087890625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,524.0457153320312,589.7767333984375,628.5725708007812,652.7160034179688,673.0032958984375,694.5223388671875,717.9337768554688,743.875244140625,778.715087890625
BRG,Industrial Bearings,Industrial Bearings Heavy Duty,2026-07-01,BRG-04,TiRex2,503.4162292480469,183.59011840820312,850.7923583984375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0,0,False,183.59011840820312,297.01702880859375,375.5125427246094,441.7427978515625,503.4162292480469,567.716552734375,639.735595703125,726.1492919921875,850.7923583984375
BRG,Industrial Bearings,Industrial Bearings Heavy Duty,2026-08-01,BRG-04,TiRex2,552.3382568359375,179.70156860351562,959.6795043945312,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0,0,False,179.70156860351562,306.05645751953125,396.14361572265625,475.80902099609375,552.3382568359375,630.2216186523438,715.372802734375,815.36865234375,959.6795043945312
BRG,Industrial Bearings,Industrial Bearings Heavy Duty,2026-09-01,BRG-04,TiRex2,1375.953857421875,857.87841796875,2256.68212890625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0,0,False,857.87841796875,995.364501953125,1117.473876953125,1242.6910400390625,1375.953857421875,1522.6361083984375,1694.999267578125,1914.09716796875,2256.68212890625
BRG,Industrial Bearings,Industrial Bearings Heavy Duty,2026-10-01,BRG-04,TiRex2,1965.9820556640625,1399.655517578125,2907.234375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0,0,False,1399.655517578125,1569.294189453125,1706.666259765625,1834.3924560546875,1965.9820556640625,2107.435546875,2275.1884765625,2501.2421875,2907.234375
BRG,Industrial Bearings,Industrial Bearings Heavy Duty,2026-11-01,BRG-04,TiRex2,321.7051086425781,0.0,704.3094482421875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0,0,False,0.0,98.12466430664062,184.2705535888672,255.591552734375,321.7051086425781,389.5055847167969,466.1513671875,559.9805908203125,704.3094482421875
BRG,Industrial Bearings,Industrial Bearings Heavy Duty,2026-12-01,BRG-04,TiRex2,159.80145263671875,0.0,533.3270263671875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0,0,False,0.0,0.0,57.92451477050781,110.73526000976562,159.80145263671875,215.17514038085938,281.8270263671875,376.040283203125,533.3270263671875
BRG,Industrial Bearings,Industrial Bearings Heavy Duty,2027-01-01,BRG-04,TiRex2,211.4024658203125,0.0,556.9434204101562,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0,0,False,0.0,43.68328857421875,109.61531066894531,161.3471221923828,211.4024658203125,265.2745056152344,325.427978515625,409.24932861328125,556.9434204101562
BRG,Industrial Bearings,Industrial Bearings Heavy Duty,2027-02-01,BRG-04,TiRex2,202.36270141601562,0.0,562.2987060546875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0,0,False,0.0,37.6297607421875,101.64334869384766,152.06422424316406,202.36270141601562,257.3358154296875,319.7789306640625,408.98333740234375,562.2987060546875
BRG,Industrial Bearings,Industrial Bearings Heavy Duty,2027-03-01,BRG-04,TiRex2,362.529052734375,36.356231689453125,775.4793090820312,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0,0,False,36.356231689453125,156.1207733154297,235.32766723632812,299.4472351074219,362.529052734375,431.60546875,508.1536865234375,610.3870849609375,775.4793090820312
BRG,Industrial Bearings,Industrial Bearings Heavy Duty,2027-04-01,BRG-04,TiRex2,522.1202392578125,100.17498779296875,1032.583984375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0,0,False,100.17498779296875,253.18716430664062,357.98724365234375,442.66802978515625,522.1202392578125,606.3806762695312,698.310791015625,824.321533203125,1032.583984375
BRG,Industrial Bearings,Industrial Bearings Heavy Duty,2027-05-01,BRG-04,TiRex2,728.5478515625,218.65380859375,1358.4013671875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0,0,False,218.65380859375,377.849609375,504.92108154296875,618.6862182617188,728.5478515625,842.9036254882812,963.0778198242188,1114.556884765625,1358.4013671875
BRG,Industrial Bearings,Industrial Bearings Heavy Duty,2027-06-01,BRG-04,TiRex2,1761.756103515625,1107.7630615234375,2846.411865234375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0,0,False,1107.7630615234375,1291.911376953125,1455.95166015625,1609.6566162109375,1761.756103515625,1923.0660400390625,2099.961669921875,2353.359619140625,2846.411865234375
BRG,Industrial Bearings,Industrial Bearings Precision,2026-07-01,BRG-05,TiRex2,1044.3416748046875,936.3218383789062,1151.223388671875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,936.3218383789062,975.3446655273438,1002.34375,1024.4036865234375,1044.3416748046875,1063.7955322265625,1084.73291015625,1110.7274169921875,1151.223388671875
BRG,Industrial Bearings,Industrial Bearings Precision,2026-08-01,BRG-05,TiRex2,1031.4638671875,907.552978515625,1155.5350341796875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,907.552978515625,952.3200073242188,983.7005615234375,1008.8676147460938,1031.4638671875,1053.951416015625,1078.3302001953125,1108.5479736328125,1155.5350341796875
BRG,Industrial Bearings,Industrial Bearings Precision,2026-09-01,BRG-05,TiRex2,1022.2393798828125,883.5875244140625,1160.947021484375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,883.5875244140625,933.1913452148438,968.325439453125,996.8399047851562,1022.2393798828125,1047.35205078125,1074.6541748046875,1108.5184326171875,1160.947021484375
BRG,Industrial Bearings,Industrial Bearings Precision,2026-10-01,BRG-05,TiRex2,1008.77978515625,860.8245849609375,1159.740234375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,860.8245849609375,914.0358276367188,951.1603393554688,981.6241455078125,1008.77978515625,1036.02197265625,1065.9471435546875,1103.311767578125,1159.740234375
BRG,Industrial Bearings,Industrial Bearings Precision,2026-11-01,BRG-05,TiRex2,999.3287963867188,840.251708984375,1159.2476806640625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,840.251708984375,898.3328247070312,937.7965698242188,970.1385498046875,999.3287963867188,1028.4283447265625,1060.25244140625,1099.599853515625,1159.2476806640625
BRG,Industrial Bearings,Industrial Bearings Precision,2026-12-01,BRG-05,TiRex2,994.357421875,827.71728515625,1163.5863037109375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,827.71728515625,888.826171875,930.1013793945312,963.7587890625,994.357421875,1025.1488037109375,1058.8216552734375,1100.728515625,1163.5863037109375
BRG,Industrial Bearings,Industrial Bearings Precision,2027-01-01,BRG-05,TiRex2,992.7180786132812,819.2651977539062,1166.124267578125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,819.2651977539062,883.5153198242188,926.4892578125,961.1663818359375,992.7180786132812,1024.3978271484375,1058.802734375,1101.624267578125,1166.124267578125
BRG,Industrial Bearings,Industrial Bearings Precision,2027-02-01,BRG-05,TiRex2,995.2915649414062,817.8387451171875,1172.35595703125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,817.8387451171875,883.8817138671875,927.9200439453125,963.0213623046875,995.2915649414062,1027.6361083984375,1062.7061767578125,1106.3941650390625,1172.35595703125
BRG,Industrial Bearings,Industrial Bearings Precision,2027-03-01,BRG-05,TiRex2,1002.0114135742188,821.3900756835938,1181.5205078125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,821.3900756835938,888.104248046875,933.179443359375,969.0770874023438,1002.0114135742188,1034.5721435546875,1069.764892578125,1114.0284423828125,1181.5205078125
BRG,Industrial Bearings,Industrial Bearings Precision,2027-04-01,BRG-05,TiRex2,1005.9835815429688,822.7000122070312,1190.7554931640625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,822.7000122070312,890.221923828125,936.2745361328125,972.551513671875,1005.9835815429688,1039.2728271484375,1075.2894287109375,1120.7650146484375,1190.7554931640625
BRG,Industrial Bearings,Industrial Bearings Precision,2027-05-01,BRG-05,TiRex2,1012.0966796875,823.6443481445312,1201.600830078125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,823.6443481445312,892.6768798828125,940.2540893554688,977.6820068359375,1012.0966796875,1046.3680419921875,1083.257568359375,1129.5916748046875,1201.600830078125
BRG,Industrial Bearings,Industrial Bearings Precision,2027-06-01,BRG-05,TiRex2,1016.7133178710938,825.4752807617188,1208.568359375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0,0,False,825.4752807617188,895.2515869140625,943.8948974609375,981.8668823242188,1016.7133178710938,1051.24560546875,1088.3851318359375,1135.23974609375,1208.568359375
BRG,Industrial Bearings,Industrial Bearings High Capacity,2026-07-01,BRG-06,TiRex2,346.4290771484375,1.8642578125,1301.2783203125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0,0,False,1.8642578125,108.86253356933594,175.2159423828125,247.60150146484375,346.4290771484375,494.076171875,690.1741943359375,940.9664916992188,1301.2783203125
BRG,Industrial Bearings,Industrial Bearings High Capacity,2026-08-01,BRG-06,TiRex2,576.80419921875,0.0,1718.2174072265625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0,0,False,0.0,136.6663818359375,279.9939270019531,418.82574462890625,576.80419921875,760.3515014648438,984.4046020507812,1273.92138671875,1718.2174072265625
BRG,Industrial Bearings,Industrial Bearings High Capacity,2026-09-01,BRG-06,TiRex2,954.6828002929688,0.0,2797.422607421875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0,0,False,0.0,228.0223388671875,468.28564453125,707.0316162109375,954.6828002929688,1227.69482421875,1558.8359375,2015.048828125,2797.422607421875
BRG,Industrial Bearings,Industrial Bearings High Capacity,2026-10-01,BRG-06,TiRex2,2181.4814453125,1197.939208984375,5195.42138671875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0,0,False,1197.939208984375,1421.229736328125,1645.954345703125,1891.30712890625,2181.4814453125,2537.53759765625,3025.066650390625,3774.32421875,5195.42138671875
BRG,Industrial Bearings,Industrial Bearings High Capacity,2026-11-01,BRG-06,TiRex2,1192.4503173828125,267.90167236328125,3284.0087890625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0,0,False,267.90167236328125,482.67816162109375,705.197509765625,940.1139526367188,1192.4503173828125,1480.2978515625,1838.5250244140625,2353.306640625,3284.0087890625
BRG,Industrial Bearings,Industrial Bearings High Capacity,2026-12-01,BRG-06,TiRex2,357.023193359375,0.0,1361.4266357421875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0,0,False,0.0,57.38726806640625,151.40414428710938,245.45864868164062,357.023193359375,495.88336181640625,675.969482421875,940.8400268554688,1361.4266357421875
BRG,Industrial Bearings,Industrial Bearings High Capacity,2027-01-01,BRG-06,TiRex2,239.16845703125,27.761032104492188,1180.040283203125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0,0,False,27.761032104492188,90.37538146972656,131.21847534179688,172.35324096679688,239.16845703125,344.8324279785156,504.1451110839844,759.9721069335938,1180.040283203125
BRG,Industrial Bearings,Industrial Bearings High Capacity,2027-02-01,BRG-06,TiRex2,412.499755859375,0.0,1434.1688232421875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0,0,False,0.0,113.09286499023438,216.6437530517578,308.78985595703125,412.499755859375,545.9671020507812,721.2490234375,987.836181640625,1434.1688232421875
BRG,Industrial Bearings,Industrial Bearings High Capacity,2027-03-01,BRG-06,TiRex2,343.61700439453125,21.33447265625,1400.53466796875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0,0,False,21.33447265625,106.16337585449219,173.69264221191406,246.89707946777344,343.61700439453125,481.2813720703125,666.7264404296875,946.8654174804688,1400.53466796875
BRG,Industrial Bearings,Industrial Bearings High Capacity,2027-04-01,BRG-06,TiRex2,242.75640869140625,0.0,1209.7333984375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0,0,False,0.0,42.17970275878906,101.4788818359375,162.52825927734375,242.75640869140625,362.88201904296875,533.65771484375,797.8446655273438,1209.7333984375
BRG,Industrial Bearings,Industrial Bearings High Capacity,2027-05-01,BRG-06,TiRex2,319.989501953125,0.0,1440.974609375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0,0,False,0.0,76.95040893554688,141.1859130859375,216.40280151367188,319.989501953125,469.74664306640625,671.4235229492188,972.7553100585938,1440.974609375
BRG,Industrial Bearings,Industrial Bearings High Capacity,2027-06-01,BRG-06,TiRex2,848.6161499023438,1.653564453125,2609.63134765625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0,0,False,1.653564453125,238.27703857421875,438.97991943359375,638.8992919921875,848.6161499023438,1093.053955078125,1391.46826171875,1835.059326171875,2609.63134765625
BRG,Industrial Bearings,Industrial Bearings Service Kit,2026-07-01,BRG-07,TiRex2,103.53204345703125,0.0,361.0697021484375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0,0,False,0.0,0.0,0.0,38.180076599121094,103.53204345703125,167.74761962890625,226.92855834960938,283.7042236328125,361.0697021484375
BRG,Industrial Bearings,Industrial Bearings Service Kit,2026-08-01,BRG-07,TiRex2,1200.047607421875,919.1109619140625,1496.159423828125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Intermittent,0,0,False,919.1109619140625,1008.4485473632812,1070.499267578125,1130.519775390625,1200.047607421875,1271.5635986328125,1332.0313720703125,1390.292724609375,1496.159423828125
