Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Observed,Trend,Seasonal,Remainder,Seasonally_Adjusted,Demand_Profile
2025-10-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,570,558.6845375413247,25.819578032232574,-14.504115573557328,544.1804219677674,Smooth
2025-11-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,591,563.4664579214761,30.815472802058125,-3.2819307235342876,560.1845271979419,Smooth
2025-12-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,602,567.3355115944307,10.401225733076561,24.263262672492715,591.5987742669234,Smooth
2026-01-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,501,571.2045652673854,-61.93249204054126,-8.2720732268441,562.9324920405413,Smooth
2026-02-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,545,574.9991945821607,-48.15667239355298,18.157477811392255,593.156672393553,Smooth
2026-03-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,532,578.7938238969359,-54.3131272222359,7.519303325300029,586.313127222236,Smooth
2026-04-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,498,582.3497028257689,-61.448191290682836,-22.901511535086115,559.4481912906828,Smooth
2026-05-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,540,585.9055817546019,-28.938517286842337,-16.967064467759656,568.9385172868423,Smooth
2026-06-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,659,589.1287058517672,51.81973392348463,18.051560224748187,607.1802660765154,Smooth
2023-07-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,0,560.3888711919448,107.44326586180767,-667.8321370537524,-107.44326586180767,Smooth
2023-08-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,630,570.3953318443339,55.74990493433725,3.8547632213288807,574.2500950656628,Smooth
2023-09-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,690,580.401792496723,113.85974885240549,-4.261541349128493,576.1402511475945,Smooth
2023-10-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,604,589.9960301046503,22.717462149964767,-8.713492254615062,581.2825378500353,Smooth
2023-11-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,666,599.5902677125778,-59.40872687367313,125.81845916109535,725.4087268736731,Smooth
2023-12-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,616,608.9459352927656,-6.2802751618272685,13.334339869061637,622.2802751618273,Smooth
2024-01-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,544,618.3016028729535,-80.28945327586094,5.9878504029074975,624.289453275861,Smooth
2024-02-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,507,626.3384340853196,-80.35531512889273,-38.98311895642689,587.3553151288927,Smooth
2024-03-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,570,634.3752652976857,-101.29212472740763,36.91685942972197,671.2921247274077,Smooth
2024-04-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,628,639.4534207848288,-9.373689001346893,-2.079731783481975,637.3736890013469,Smooth
2024-05-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,646,644.531576271972,6.315882140216104,-4.847458412188075,639.6841178597839,Smooth
2024-06-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,689,649.9336570993291,30.91332108685777,8.153021813813098,658.0866789131422,Smooth
2024-07-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,758,655.3357379266864,107.44326586180767,-4.779003788494151,650.5567341381923,Smooth
2024-08-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,710,659.396715586068,55.74990493433725,-5.146620520405236,654.2500950656628,Smooth
2024-09-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,638,663.4576932454496,113.85974885240549,-139.31744209785506,524.1402511475945,Smooth
2024-10-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,704,664.373386764205,22.717462149964767,16.90915108583033,681.2825378500353,Smooth
2024-11-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,626,665.2890802829602,-59.40872687367313,20.119646590712932,685.4087268736731,Smooth
2024-12-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,655,664.5285719155944,-6.2802751618272685,-3.2482967537671357,661.2802751618273,Smooth
2025-01-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,0,663.7680635482286,-80.28945327586094,-583.4786102723676,80.28945327586094,Smooth
2025-02-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,577,659.2260137279641,-80.35531512889273,-1.8706985990713747,657.3553151288927,Smooth
2025-03-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,554,654.6839639076996,-101.29212472740763,0.6081608197080186,655.2921247274077,Smooth
2025-04-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,644,651.6617100471424,-9.373689001346893,1.7119789542044828,653.3736890013469,Smooth
2025-05-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,646,648.6394561865852,6.315882140216104,-8.955338326801325,639.6841178597839,Smooth
2025-06-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,674,646.3660608330073,30.91332108685777,-3.2793819198650453,643.0866789131422,Smooth
2025-07-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,756,644.0926654794293,107.44326586180767,4.464068658762926,648.5567341381923,Smooth
2025-08-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,758,642.9717919684585,55.74990493433725,59.27830309720423,702.2500950656628,Smooth
2025-09-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,759,641.8509184574879,113.85974885240549,3.2893326901066757,645.1402511475945,Smooth
2025-10-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,660,643.1968425238945,22.717462149964767,-5.914304673859192,637.2825378500353,Smooth
2025-11-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,566,644.5427665903012,-59.40872687367313,-19.13403971662808,625.4087268736731,Smooth
2025-12-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,636,651.2565339567191,-6.2802751618272685,-8.976258794891805,642.2802751618273,Smooth
2026-01-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,572,657.9703013231368,-80.28945327586094,-5.680848047275845,652.289453275861,Smooth
2026-02-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,624,667.3031209558512,-80.35531512889273,37.05219417304147,704.3553151288927,Smooth
2026-03-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,563,676.6359405885655,-101.29212472740763,-12.34381586115785,664.2921247274077,Smooth
2026-04-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,617,686.1123787601773,-9.373689001346893,-59.738689758830446,626.3736890013469,Smooth
2026-05-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,732,695.588816931789,6.315882140216104,30.095300927994913,725.6841178597839,Smooth
2026-06-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,732,705.3997504509089,30.91332108685777,-4.313071537766632,701.0866789131422,Smooth
2023-07-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,343,729.213031236624,-265.70783850605443,-120.50519273056955,608.7078385060545,Erratic
2023-08-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,548,662.4739547846531,-97.65318882964674,-16.820765955006323,645.6531888296468,Erratic
2023-09-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,722,595.7348783326821,-11.283582863479161,137.54870453079707,733.2835828634792,Erratic
2023-10-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,1378,534.7892707612682,195.84882376683316,647.3619054718986,1182.1511762331668,Erratic
2023-11-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,2272,473.84366318985434,211.88620258157857,1586.2701342285668,2060.113797418421,Erratic
2023-12-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,49,409.4132765164543,-176.63827003707434,-183.77500647937995,225.63827003707434,Erratic
2024-01-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,100,344.98288984305424,-63.40161583457072,-181.58127400848352,163.40161583457072,Erratic
2024-02-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,178,317.83397748539244,-2.590011196768602,-137.24396628862382,180.59001119676861,Erratic
2024-03-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,0,290.6850651277306,-274.2100509760291,-16.475014151701487,274.2100509760291,Erratic
2024-04-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,319,303.19347044599994,3.474549254202857,12.33198029979718,315.5254507457971,Erratic
2024-05-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,587,315.7018757642693,201.2786693727353,70.01945486299542,385.7213306272647,Erratic
2024-06-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,793,273.63734292658165,278.99608017951454,240.36657689390375,514.0039198204854,Erratic
2024-07-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,1692,231.572810088894,-265.70783850605443,1726.1350284171606,1957.7078385060545,Erratic
2024-08-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,2647,223.22788022019174,-97.65318882964674,2521.425308609455,2744.6531888296468,Erratic
2024-09-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,60,214.88295035148948,-11.283582863479161,-143.59936748801033,71.28358286347915,Erratic
2024-10-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,111,211.7597149948357,195.84882376683316,-296.60853876166885,-84.84882376683316,Erratic
2024-11-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,194,208.63647963818187,211.88620258157857,-226.52268221976044,-17.886202581578573,Erratic
2024-12-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,292,288.32762198821035,-176.63827003707434,180.31064804886398,468.63827003707434,Erratic
2025-01-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,483,368.0187643382388,-63.40161583457072,178.38285149633197,546.4016158345707,Erratic
2025-02-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,734,361.52757120022113,-2.590011196768602,375.0624399965475,736.5900111967686,Erratic
2025-03-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,0,355.0363780622034,-274.2100509760291,-80.82632708617433,274.2100509760291,Erratic
2025-04-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,1676,346.78500357457517,3.474549254202857,1325.740447171222,1672.5254507457971,Erratic
2025-05-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,2778,338.533629086947,201.2786693727353,2238.187701540318,2576.7213306272647,Erratic
2025-06-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,76,306.5242602368427,278.99608017951454,-509.5203404163572,-202.99608017951454,Erratic
2025-07-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,125,274.5148913867383,-265.70783850605443,116.1929471193161,390.70783850605443,Erratic
2025-08-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,228,312.7492453313246,-97.65318882964674,12.903943498322178,325.65318882964675,Erratic
2025-09-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,340,350.9835992759108,-11.283582863479161,0.29998358756836296,351.2835828634792,Erratic
2025-10-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,555,337.46926111984567,195.84882376683316,21.681915113321168,359.15117623316684,Erratic
2025-11-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,758,323.95492296378046,211.88620258157857,222.15887445464097,546.1137974184214,Erratic
2025-12-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,1424,290.74825620806797,-176.63827003707434,1309.8900138290064,1600.6382700370743,Erratic
2026-01-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,2335,257.5415894523555,-63.40161583457072,2140.8600263822154,2398.4016158345707,Erratic
2026-02-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,60,218.68600725212565,-2.590011196768602,-156.09599605535703,62.5900111967686,Erratic
2026-03-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,0,179.8304250518958,-274.2100509760291,94.37962592413331,274.2100509760291,Erratic
2026-04-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,129,139.45492163681104,3.474549254202857,-13.929470891013892,125.52545074579714,Erratic
2026-05-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,229,99.07941822172629,201.2786693727353,-71.35808759446158,27.721330627264706,Erratic
2026-06-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,405,58.6564368499381,278.99608017951454,67.34748297054736,126.00391982048546,Erratic
2023-07-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,895,863.9165297316313,19.611914904415208,11.471555363953485,875.3880850955848,Smooth
2023-08-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,0,866.7608169701679,-34.74209807259189,-832.018718897576,34.74209807259189,Smooth
2023-09-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,759,869.6051042087045,-58.24692925153102,-52.358174957173446,817.246929251531,Smooth
2023-10-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,864,871.8817030448229,-15.145626045688061,7.263923000865134,879.145626045688,Smooth
2023-11-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,826,874.1583018809413,-63.57449090215983,15.416189021218543,889.5744909021598,Smooth
2023-12-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,739,876.7099442014161,-124.43949218135168,-13.270452020064454,863.4394921813516,Smooth
2024-01-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,788,879.2615865218909,-119.59984504971835,28.33825852782752,907.5998450497184,Smooth
2024-02-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,894,879.431673299763,9.728291416168156,4.84003528406879,884.2717085838318,Smooth
2024-03-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,885,879.6017600776352,4.482865045560119,0.9153748768046626,880.5171349544398,Smooth
2024-04-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,1010,877.0667475102548,150.7401651211187,-17.806912631373507,859.2598348788813,Smooth
2024-05-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,893,874.5317349428743,121.00805444476194,-102.53978938763623,771.9919455552381,Smooth
2024-06-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,1026,871.6348865506772,110.17716752963585,44.18794591968697,915.8228324703641,Smooth
2024-07-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,863,868.73803815848,19.611914904415208,-25.349953062895224,843.3880850955848,Smooth
2024-08-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,1016,868.6919111270729,-34.74209807259189,182.05018694551904,1050.742098072592,Smooth
2024-09-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,819,868.6457840956658,-58.24692925153102,8.601145155865197,877.246929251531,Smooth
2024-10-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,789,869.7700831642883,-15.145626045688061,-65.62445711860028,804.145626045688,Smooth
2024-11-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,809,870.8943822329109,-63.57449090215983,1.6801086692489662,872.5744909021598,Smooth
2024-12-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,769,878.7027491713123,-124.43949218135168,14.736743010039277,893.4394921813516,Smooth
2025-01-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,735,886.5111161097138,-119.59984504971835,-31.911271059995443,854.5998450497184,Smooth
2025-02-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,891,894.110285123168,9.728291416168156,-12.838576539336145,881.2717085838318,Smooth
2025-03-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,970,901.7094541366221,4.482865045560119,63.807680817817754,965.5171349544398,Smooth
2025-04-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,1081,911.3731505234032,150.7401651211187,18.88668435547811,930.2598348788813,Smooth
2025-05-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,1023,921.0368469101844,121.00805444476194,-19.04490135494632,901.9919455552381,Smooth
2025-06-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,983,930.1119551576558,110.17716752963585,-57.28912268729164,872.8228324703641,Smooth
2025-07-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,974,939.187063405127,19.611914904415208,15.201021690457765,954.3880850955848,Smooth
2025-08-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,911,945.2040750209396,-34.74209807259189,0.538023051652317,945.742098072592,Smooth
2025-09-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,920,951.2210866367523,-58.24692925153102,27.025842614778753,978.246929251531,Smooth
2025-10-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,962,953.5453954613745,-15.145626045688061,23.600230584313522,977.145626045688,Smooth
2025-11-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,877,955.8697042859967,-63.57449090215983,-15.295213383836881,940.5744909021598,Smooth
2025-12-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,951,954.2844795483259,-124.43949218135168,121.15501263302576,1075.4394921813516,Smooth
2026-01-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,836,952.699254810655,-119.59984504971835,2.9005902390633764,955.5998450497184,Smooth
2026-02-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,970,951.7067961057564,9.728291416168156,8.564912478075371,960.2717085838318,Smooth
