Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Observed,Trend,Seasonal,Remainder,Seasonally_Adjusted,Demand_Profile
2024-09-01,BRG,Industrial Bearings,Industrial Bearings Core,BRG-01,466,425.411190312422,64.94169125116127,-24.352881563583253,401.0583087488387,Seasonal
2024-10-01,BRG,Industrial Bearings,Industrial Bearings Core,BRG-01,467,428.05827423737014,35.67433555724799,3.2673902053818438,431.325664442752,Seasonal
2024-11-01,BRG,Industrial Bearings,Industrial Bearings Core,BRG-01,448,430.70535816231825,23.72576066836344,-6.431118830681669,424.2742393316366,Seasonal
2024-12-01,BRG,Industrial Bearings,Industrial Bearings Core,BRG-01,465,433.89376141279365,47.122991086367904,-16.016752499161555,417.8770089136321,Seasonal
2025-01-01,BRG,Industrial Bearings,Industrial Bearings Core,BRG-01,400,437.082164663269,-48.4235741643929,11.341409501123906,448.4235741643929,Seasonal
2025-02-01,BRG,Industrial Bearings,Industrial Bearings Core,BRG-01,395,442.15470341605453,-47.432105134018826,0.27740171796426694,442.4321051340188,Seasonal
2025-03-01,BRG,Industrial Bearings,Industrial Bearings Core,BRG-01,404,447.22724216884,-47.01746108540169,3.7902189165616846,451.0174610854017,Seasonal
2025-04-01,BRG,Industrial Bearings,Industrial Bearings Core,BRG-01,395,450.60462265148215,-44.60324626636383,-11.001376385118306,439.60324626636384,Seasonal
2025-05-01,BRG,Industrial Bearings,Industrial Bearings Core,BRG-01,443,453.98200313412434,-29.052276773742854,18.070273639618506,472.05227677374285,Seasonal
2025-06-01,BRG,Industrial Bearings,Industrial Bearings Core,BRG-01,486,458.30153179546085,16.28763223120126,11.410835973337896,469.71236776879874,Seasonal
2025-07-01,BRG,Industrial Bearings,Industrial Bearings Core,BRG-01,437,462.6210604567974,-7.313045574344922,-18.308014882452483,444.3130455743449,Seasonal
2025-08-01,BRG,Industrial Bearings,Industrial Bearings Core,BRG-01,474,466.4799360731005,36.08931691071551,-28.569252983816,437.9106830892845,Seasonal
2025-09-01,BRG,Industrial Bearings,Industrial Bearings Core,BRG-01,549,470.3388116894036,64.94169125116127,13.719497059435128,484.0583087488387,Seasonal
2025-10-01,BRG,Industrial Bearings,Industrial Bearings Core,BRG-01,512,470.9046635964511,35.67433555724799,5.421000846300899,476.325664442752,Seasonal
2025-11-01,BRG,Industrial Bearings,Industrial Bearings Core,BRG-01,526,471.47051550349863,23.72576066836344,30.803723828137947,502.2742393316366,Seasonal
2025-12-01,BRG,Industrial Bearings,Industrial Bearings Core,BRG-01,537,471.06327714030397,47.122991086367904,18.81373177332813,489.8770089136321,Seasonal
2026-01-01,BRG,Industrial Bearings,Industrial Bearings Core,BRG-01,411,470.65603877710925,-48.4235741643929,-11.232464612716342,459.4235741643929,Seasonal
2026-02-01,BRG,Industrial Bearings,Industrial Bearings Core,BRG-01,407,469.0665126940037,-47.432105134018826,-14.63440755998488,454.4321051340188,Seasonal
2026-03-01,BRG,Industrial Bearings,Industrial Bearings Core,BRG-01,393,467.47698661089817,-47.01746108540169,-27.459525525496474,440.0174610854017,Seasonal
2026-04-01,BRG,Industrial Bearings,Industrial Bearings Core,BRG-01,443,465.6361986642625,-44.60324626636383,21.96704760210133,487.60324626636384,Seasonal
2026-05-01,BRG,Industrial Bearings,Industrial Bearings Core,BRG-01,433,463.79541071762685,-29.052276773742854,-1.7431339438840041,462.05227677374285,Seasonal
2026-06-01,BRG,Industrial Bearings,Industrial Bearings Core,BRG-01,484,462.1805008178932,16.28763223120126,5.531866950905567,467.71236776879874,Seasonal
2023-07-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,572,531.7223166250765,32.870394188778434,7.407289186145135,539.1296058112216,Seasonal
2023-08-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,570,528.5471243559575,35.24268693746001,6.210188706582471,534.75731306254,Seasonal
2023-09-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,575,525.3719320868385,63.21341105018655,-13.585343137025006,511.78658894981345,Seasonal
2023-10-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,539,522.675349239227,19.47165348378833,-3.147002723015362,519.5283465162116,Seasonal
2023-11-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,492,519.9787663916156,-25.290472390963586,-2.6882940006520357,517.2904723909636,Seasonal
2023-12-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,509,518.2174169427155,-9.414416624624725,0.19699968190911932,518.4144166246247,Seasonal
2024-01-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,437,516.4560674938153,-14.486322594728428,-64.96974489908689,451.48632259472845,Seasonal
2024-02-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,429,518.3074755355885,-76.04734494238275,-13.260130593205758,505.0473449423828,Seasonal
2024-03-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,493,520.1588835773618,-120.02670650605359,92.8678229286918,613.0267065060536,Seasonal
2024-04-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,533,523.6487588615628,19.708368829168826,-10.357127690731659,513.2916311708311,Seasonal
2024-05-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,550,527.1386341457638,14.79494999085587,8.066415863380257,535.2050500091441,Seasonal
2024-06-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,589,533.9057591031833,59.96380527190778,-4.869564375091045,529.0361947280923,Seasonal
2024-07-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,573,540.6728840606028,32.870394188778434,-0.5432782493811601,540.1296058112216,Seasonal
2024-08-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,647,544.94709387169,35.24268693746001,66.81021919085003,611.75731306254,Seasonal
2024-09-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,653,549.2213036827771,63.21341105018655,40.5652852670363,589.7865889498134,Seasonal
2024-10-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,579,552.9981152110114,19.47165348378833,6.530231305200232,559.5283465162116,Seasonal
2024-11-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,534,556.7749267392456,-25.290472390963586,2.5155456517179573,559.2904723909636,Seasonal
2024-12-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,525,556.779623274312,-9.414416624624725,-22.365206649687252,534.4144166246248,Seasonal
2025-01-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,551,556.7843198093784,-14.486322594728428,8.702002785350032,565.4863225947284,Seasonal
2025-02-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,576,555.5423587554471,-76.04734494238275,96.50498618693564,652.0473449423828,Seasonal
2025-03-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,451,554.3003977015159,-120.02670650605359,16.72630880453778,571.0267065060536,Seasonal
2025-04-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,566,552.9073213534749,19.708368829168826,-6.615690182643789,546.2916311708311,Seasonal
2025-05-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,558,551.514245005434,14.79494999085587,-8.309194996289875,543.2050500091441,Seasonal
2025-06-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,626,548.6655269797267,59.96380527190778,17.370667748365577,566.0361947280923,Seasonal
2025-07-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,571,545.8168089540194,32.870394188778434,-7.6872031427977845,538.1296058112216,Seasonal
2025-08-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,573,545.0461428196178,35.24268693746001,-7.288829757077792,537.75731306254,Seasonal
2025-09-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,607,544.2754766852162,63.21341105018655,-0.48888773540272723,543.7865889498134,Seasonal
2025-10-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,559,543.4938504799338,19.47165348378833,-3.965503963722199,539.5283465162116,Seasonal
2025-11-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,664,542.7122242746514,-25.290472390963586,146.57824811631224,689.2904723909636,Seasonal
2025-12-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,552,542.0924346441668,-9.414416624624725,19.321981980457963,561.4144166246248,Seasonal
2026-01-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,518,541.4726450136824,-14.486322594728428,-8.986322418953932,532.4863225947284,Seasonal
2026-02-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,476,539.1813283059654,-76.04734494238275,12.866016636417385,552.0473449423828,Seasonal
2026-03-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,400,536.8900115982484,-120.02670650605359,-16.863305092194764,520.0267065060536,Seasonal
2026-04-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,576,534.3084226522108,19.708368829168826,21.98320851862036,556.2916311708311,Seasonal
2026-05-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,625,531.7268337061731,14.79494999085587,78.47821630297096,610.2050500091441,Seasonal
2026-06-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,579,528.9239271063151,59.96380527190778,-9.887732378222836,519.0361947280923,Seasonal
2023-07-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,716,617.0495159947175,90.54119341422447,8.409290591058038,625.4588065857755,Seasonal
2023-08-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,659,617.9354698631371,43.785981734047,-2.721451597184114,615.214018265953,Seasonal
2023-09-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,641,618.8214237315566,32.7080957939633,-10.529519525519845,608.2919042060367,Seasonal
2023-10-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,555,620.154634054298,-90.80146658644311,25.64683253214514,645.8014665864431,Seasonal
2023-11-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,508,621.4878443770392,-81.43618700555166,-32.05165737148752,589.4361870055517,Seasonal
2023-12-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,568,623.4941997810942,-73.18328183865857,17.689082057564406,641.1832818386586,Seasonal
2024-01-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,538,625.5005551851491,-73.69754966134421,-13.803005523804927,611.6975496613442,Seasonal
2024-02-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,554,626.7226827230812,-41.0461241710467,-31.67655855203452,595.0461241710467,Seasonal
2024-03-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,630,627.9448102610133,-26.72033728340959,28.775527022396204,656.7203372834095,Seasonal
2024-04-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,789,629.4348327960088,147.55865691501987,12.006510288971413,641.4413430849802,Seasonal
2024-05-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,690,630.9248553310043,17.545296802857546,41.529847866138084,672.4547031971424,Seasonal
2024-06-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,652,635.9342396141762,54.74572229151803,-38.67996190569431,597.2542777084819,Seasonal
2024-07-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,675,640.9436238973482,90.54119341422447,-56.48481731157267,584.4588065857755,Seasonal
2024-08-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,681,641.3310152385069,43.785981734047,-4.11699697255392,637.214018265953,Seasonal
2024-09-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,712,641.7184065796656,32.7080957939633,37.573497626371136,679.2919042060367,Seasonal
2024-10-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,679,643.3231242870215,-90.80146658644311,126.47834229942157,769.8014665864431,Seasonal
2024-11-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,600,644.9278419943773,-81.43618700555166,36.508345011174356,681.4361870055517,Seasonal
2024-12-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,546,643.3032998483525,-73.18328183865857,-24.120018009693922,619.1832818386586,Seasonal
2025-01-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,552,641.6787577023276,-73.69754966134421,-15.98120804098346,625.6975496613442,Seasonal
2025-02-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,593,640.0618462044797,-41.0461241710467,-6.015722033433008,634.0461241710467,Seasonal
2025-03-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,610,638.4449347066317,-26.72033728340959,-1.7245974232221215,636.7203372834095,Seasonal
2025-04-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,777,642.6530983618592,147.55865691501987,-13.21175527687899,629.4413430849802,Seasonal
2025-05-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,621,646.8612620170867,17.545296802857546,-43.40655881994428,603.4547031971424,Seasonal
2025-06-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,754,648.9623030740983,54.74572229151803,50.29197463438368,699.2542777084819,Seasonal
2025-07-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,778,651.0633441311098,90.54119341422447,36.395462454665676,687.4588065857755,Seasonal
2025-08-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,705,656.1719481588661,43.785981734047,5.042070107086829,661.214018265953,Seasonal
2025-09-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,668,661.2805521866226,32.7080957939633,-25.988647980585824,635.2919042060367,Seasonal
2025-10-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,527,666.2978581435415,-90.80146658644311,-48.49639155709838,617.8014665864431,Seasonal
2025-11-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,585,671.3151641004604,-81.43618700555166,-4.8789770949086915,666.4361870055517,Seasonal
2025-12-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,608,677.1749381181704,-73.18328183865857,4.008343720488142,681.1832818386586,Seasonal
2026-01-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,639,683.0347121358805,-73.69754966134421,29.662837525463715,712.6975496613442,Seasonal
2026-02-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,686,689.2320254768811,-41.0461241710467,37.81409869416564,727.0461241710467,Seasonal
2026-03-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,640,695.4293388178817,-26.72033728340959,-28.709001534472122,666.7203372834095,Seasonal
2026-04-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,634,701.1866620112597,147.55865691501987,-214.7453189262796,486.44134308498013,Seasonal
2026-05-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,724,706.9439852046378,17.545296802857546,-0.4892820074953761,706.4547031971424,Seasonal
2026-06-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,759,712.0810846444778,54.74572229151803,-7.826806935995819,704.2542777084819,Seasonal
2023-07-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,779,693.9258067379026,64.32208731280427,20.752105949293195,714.6779126871958,Seasonal
2023-08-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,819,698.7159273197487,104.75202083514884,15.532051845102387,714.2479791648511,Seasonal
2023-09-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,648,703.506047901595,-34.964555870440314,-20.54149203115469,682.9645558704403,Seasonal
2023-10-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,600,708.8521621171622,-97.5394112613,-11.312750855862191,697.5394112613,Seasonal
2023-11-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,602,714.1982763327293,-87.50892017504677,-24.689356157682482,689.5089201750468,Seasonal
2023-12-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,618,719.8796824889397,-80.80999815368405,-21.0696843352556,698.8099981536841,Seasonal
2024-01-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,679,725.5610886451501,-61.33961488957573,14.77852624442562,740.3396148895757,Seasonal
2024-02-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,739,733.7927628638251,-61.58087625125768,66.78811338743253,800.5808762512577,Seasonal
2024-03-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,778,742.0244370825001,37.582122155486495,-1.6065592379865166,740.4178778445136,Seasonal
2024-04-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,861,750.0276316914078,102.34091285466738,8.631455453924787,758.6590871453326,Seasonal
2024-05-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,817,758.0308263003155,104.24543830627519,-45.27626460659076,712.7545616937248,Seasonal
2024-06-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,775,763.4632771536978,10.500846784133136,1.0358760621689953,764.4991532158668,Seasonal
2024-07-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,842,768.8957280070802,64.32208731280427,8.78218468011562,777.6779126871958,Seasonal
2024-08-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,760,776.9103593810793,104.75202083514884,-121.66238021622814,655.2479791648511,Seasonal
2024-09-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,771,784.9249907550784,-34.964555870440314,21.03956511536194,805.9645558704403,Seasonal
2024-10-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,668,789.9516077779654,-97.5394112613,-24.412196516665404,765.5394112613,Seasonal
2024-11-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,708,794.9782248008522,-87.50892017504677,0.530695374194579,795.5089201750468,Seasonal
2024-12-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,763,793.2274378125504,-80.80999815368405,50.58256034113367,843.8099981536841,Seasonal
2025-01-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,746,791.4766508242486,-61.33961488957573,15.862964065327105,807.3396148895757,Seasonal
2025-02-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,718,785.2823636900591,-61.58087625125768,-5.7014874388014505,779.5808762512577,Seasonal
2025-03-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,832,779.0880765558697,37.582122155486495,15.329801288643807,794.4178778445136,Seasonal
2025-04-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,850,771.6948980358591,102.34091285466738,-24.035810890526477,747.6590871453326,Seasonal
2025-05-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,650,764.3017195158485,104.24543830627519,-218.54715782212372,545.7545616937248,Seasonal
2025-06-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,771,763.5833453329967,10.500846784133136,-3.0841921171298736,760.4991532158668,Seasonal
2025-07-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,786,762.8649711501448,64.32208731280427,-41.18705846294904,721.6779126871958,Seasonal
2025-08-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,854,767.2209772663282,104.75202083514884,-17.97299810147706,749.2479791648511,Seasonal
2025-09-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,733,771.5769833825117,-34.964555870440314,-3.612427512071349,767.9645558704403,Seasonal
2025-10-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,721,779.6049328194478,-97.5394112613,38.93447844185221,818.5394112613,Seasonal
2025-11-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,720,787.6328822563838,-87.50892017504677,19.876037918662973,807.5089201750468,Seasonal
2025-12-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,705,802.140602912362,-80.80999815368405,-16.330604758677964,785.8099981536841,Seasonal
2026-01-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,704,816.6483235683404,-61.33961488957573,-51.308708678764674,765.3396148895757,Seasonal
2026-02-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,742,832.6794789145445,-61.58087625125768,-29.098602663286783,803.5808762512577,Seasonal
2026-03-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,869,848.7106342607486,37.582122155486495,-17.29275641623508,831.4178778445136,Seasonal
2026-04-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,978,865.3890043547588,102.34091285466738,10.270082790573838,875.6590871453326,Seasonal
2026-05-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,1025,882.067374448769,104.24543830627519,38.687187244955794,920.7545616937248,Seasonal
2026-06-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,909,899.87521463523,10.500846784133136,-1.3760614193631682,898.4991532158668,Seasonal
2023-07-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,902,907.2341545298983,-24.598228701716454,19.364074171818174,926.5982287017165,Seasonal
2023-08-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,826,897.8837297595787,-72.5742358233082,0.6905060637294582,898.5742358233082,Seasonal
2023-09-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,784,888.5333049892592,-95.3406288826147,-9.192676106644512,879.3406288826147,Seasonal
2023-10-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,722,879.5421714141523,-138.08206072784964,-19.46011068630264,860.0820607278497,Seasonal
2023-11-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,749,870.5510378390455,-119.88703780674548,-1.6640000323000095,868.8870378067455,Seasonal
2023-12-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,805,862.3841512185755,-63.48080305826237,6.096651839686842,868.4808030582624,Seasonal
2024-01-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,907,854.2172645981055,60.212598344185054,-7.429862942290583,846.787401655815,Seasonal
2024-02-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,893,851.4490050276675,72.35436382973194,-30.80336885739939,820.6456361702681,Seasonal
2024-03-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,995,848.68074545722925,94.35500938154136,51.96424516122943,900.6449906184587,Seasonal
2024-04-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,910,849.8463274834132,97.22865649767067,-37.07498398108396,812.7713435023293,Seasonal
2024-05-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,945,851.0119095095973,147.57574507677032,-53.58765458636765,797.4242549232297,Seasonal
2024-06-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,982,859.0721091681539,42.23660586370846,80.69128496813755,939.7633941362915,Seasonal
2024-07-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,769,867.1323088267105,-24.598228701716454,-73.53408012499403,793.5982287017165,Seasonal
2024-08-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,825,882.5991167350655,-72.5742358233082,14.97511908824265,897.5742358233082,Seasonal
2024-09-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,750,898.0659246434207,-95.3406288826147,-52.72529576080592,845.3406288826147,Seasonal
2024-10-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,800,905.2226562711021,-138.08206072784964,32.8594044567476,938.0820607278497,Seasonal
2024-11-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,838,912.3793878987836,-119.88703780674548,45.50764990796188,957.8870378067455,Seasonal
2024-12-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,632,916.3469501188583,-63.48080305826237,-220.86614706059595,695.4808030582624,Seasonal
2025-01-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,1094,920.314512338933,60.212598344185054,113.47288931688183,1033.7874016558148,Seasonal
2025-02-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,954,919.7420102316958,72.35436382973194,-38.096374061427696,881.6456361702681,Seasonal
2025-03-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,900,919.1695081244585,94.35500938154136,-113.52451750599982,805.6449906184587,Seasonal
2025-04-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,1047,916.0757816909681,97.22865649767067,33.69556181136113,949.7713435023293,Seasonal
2025-05-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,1088,912.9820552574777,147.57574507677032,27.442199665752014,940.4242549232297,Seasonal
2025-06-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,910,914.6798794862814,42.23660586370846,-46.9164853499899,867.7633941362915,Seasonal
2025-07-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,930,916.377703715085,-24.598228701716454,38.22052498663152,954.5982287017165,Seasonal
2025-08-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,820,914.3203628283696,-72.5742358233082,-21.746127005061453,892.5742358233082,Seasonal
2025-09-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,875,912.2630219416543,-95.3406288826147,58.077606940960436,970.3406288826147,Seasonal
2025-10-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,759,915.3627423509434,-138.08206072784964,-18.280681623093756,897.0820607278497,Seasonal
2025-11-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,748,918.4624627602326,-119.88703780674548,-50.57542495348707,867.8870378067455,Seasonal
2025-12-01,BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,864,926.2091667181298,-63.48080305826237,1.2716363401325452,927.4808030582624,Seasonal
