Product_Group_Code,Product_Group,SKU_Description,SKU,Model,ME,RMSE,MAE,MASE,RMSSE,WAPE,Coverage_80,Coverage_95,Mean_PI80_Width,Mean_PI95_Width,Error_Sum,Absolute_Error_Sum,Squared_Error_Sum,Actual_Units_Sum,Covered_80_Count,Covered_95_Count,Evaluation_Origins,Evaluation_Points,Evaluation_Horizon,Demand_Profile
BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Seasonal_Naive,14.21428571428571,85.77698103914871,73.45238095238095,1.322292425836267,1.2645126538330744,0.11508617473699918,0.5952380952380952,0.8571428571428571,174.1791797299155,266.38406780166537,597,3085,309023,26806,25,36,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ETS,-21.353031191500833,108.70963464372491,94.05969980883582,1.6942406887022148,1.6124704425943284,0.1473739980590577,0.8809523809523809,0.9285714285714286,301.05396938798236,460.422314066249,-896.8273100430329,3950.5073919711012,496346.95590363035,26806,37,39,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Naive,-22.47619047619052,112.00977848469516,95.19047619047619,1.7136790099945043,1.6618046755502505,0.1491457136461986,0.9047619047619048,1,361.30787788067806,552.5727149931679,-944,3998,526940,26806,38,42,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,-15.749512496499015,121.84666382720421,104.22739306171091,1.8704320916750834,1.7962457229969955,0.16330487609460037,0.9047619047619048,1,395.1408226164299,604.3157388057356,-661.4795248529583,4377.550508591858,623557.5984044282,26806,38,42,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,ARIMA,29.897569526538813,100.06499855262213,64.1356096316169,0.9238553603081134,1.2290118318138548,0.08235082863124153,0.8333333333333334,0.9523809523809523,213.38999817462943,326.351839698007,1255.69792011463,2693.6956045279103,420546.1652841234,32710,35,40,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,Seasonal_Naive,29.285714285714285,100.67226411432675,65.95238095238095,0.948406324102222,1.2352383630420574,0.08468358300214002,0.8571428571428571,0.9523809523809523,217.27068087525268,332.28683172887156,1230,2770,425666,32710,36,40,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,Mean,33.97034581000099,104.82525312303709,70.20411748745083,1.0141619731147569,1.2833584020187896,0.09014285950696836,0.7142857142857143,0.8571428571428571,202.58993917305523,309.83457481136327,1426.754524020041,2948.5729344729352,461510.01507696946,32710,30,36,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,ETS,23.239792651634865,124.42942445191235,92.33903536508565,1.3203741359459096,1.5131942477200713,0.11856433767452147,0.8333333333333334,0.9285714285714286,303.8690531345723,464.72761313116456,976.0712913686632,3878.2394853335973,650272.6301162349,32710,35,39,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,Naive,23.09523809523811,128.53256026244495,94.47619047619048,1.3491682443599222,1.5596925675514184,0.12130846835830021,0.8571428571428571,1,363.73870850023684,556.2903496127533,970,3968,693866,32710,36,42,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,Drift,25.911440761609434,134.8837582980279,98.5218210836875,1.4070748275259135,1.6362907034748975,0.12650310258376254,0.8809523809523809,1,398.15448243721954,608.9247337687225,1088.2805119875964,4137.916485514873,764132.386609234,32710,37,42,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,ARIMA,4.763251657411434,133.3700353527576,113.17352505910047,1.1415213914010767,1.1727504176104013,0.12277322172957483,0.6904761904761905,0.9047619047619048,301.9592346989409,461.8067978854218,200.05656961127954,4753.288052482219,747077.7858598245,38716,29,38,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,Mean,48.488102726501744,137.79823516371022,109.93445641386528,1.1086076874962099,1.2062787882291226,0.11925940617270228,0.6666666666666666,0.9285714285714286,294.4337076467182,450.29749745335516,2036.5003145130731,4617.247169382342,797510.8517977936,38716,28,39,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,Seasonal_Naive,40.57142857142858,143.137130386347,123.71428571428571,1.2464394834403676,1.2560309501924978,0.13420807934704,0.5952380952380952,0.8571428571428571,293.39636212558776,448.71101438423585,1704,5196,860506,38716,25,36,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,ETS,24.515783378501176,152.41186653558475,129.9646454619344,1.3042173964616863,1.3316000325818806,0.1409886121862084,0.5714285714285714,0.9285714285714286,306.5061386304698,468.7606873632698,1029.6629018970489,5458.515109401244,975633.8365561578,38716,24,39,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,Naive,78.09523809523812,181.4973435460853,149,1.508867006592318,1.6058375885599028,0.1616385990288253,0.9761904761904762,1,613.6770805455541,938.5381036118067,3280,6258,1383534,38716,41,42,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Precision,BRG-05,Drift,85.55054304959855,192.17239585754163,156.62337429779208,1.5871092794180004,1.7024392722737967,0.16990860937357338,0.9761904761904762,1,671.8031635566575,1027.4342762880387,3593.122808083138,6578.1817205072675,1551069.648644363,38716,41,42,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings High Capacity,BRG-06,Seasonal_Naive,58.19047619047619,96.15562782232125,81.28571428571429,1.2552097819059014,1.2691660276719299,0.07250716788786238,0.6190476190476191,0.8809523809523809,193.9387768489676,296.60376378862,2444,3414,388328,47085,26,37,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings High Capacity,BRG-06,ARIMA,43.188807149562564,98.32259233270382,84.13208430202614,1.3003164823674136,1.297722546100497,0.07504614082372513,0.6190476190476191,0.8571428571428571,206.70188352835143,316.12325102189766,1813.929900281627,3533.5475406850974,406027.9508469688,47085,26,36,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings High Capacity,BRG-06,Mean,98.08986614097454,162.05837486931551,145.97383032493875,2.247427201547161,2.1369315181310444,0.1302092146893369,0.5714285714285714,0.8095238095238095,299.34375659581036,457.8067693088811,4119.7743779209295,6130.900873647428,1103042.508341911,47085,24,34,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings High Capacity,BRG-06,Naive,115.21428571428568,185.33875034906325,155.2142857142857,2.378718632635399,2.4334795538732017,0.13845173622172666,0.8333333333333334,0.9523809523809523,510.28704361907546,780.4166872097665,4839,6519,1442719,47085,35,40,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings High Capacity,BRG-06,Drift,108.36137940034868,185.7050544916623,151.48892916942015,2.3203823284036513,2.4366844853016945,0.1351287039421397,0.8571428571428571,0.9523809523809523,558.4080421694206,854.0114036414076,4551.177934814644,6362.535025115648,1448427.4250775531,47085,36,40,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings High Capacity,BRG-06,ETS,119.38270047772599,187.1306452034804,161.5279502985889,2.4782239688976553,2.459329609393158,0.14408354916726623,0.7142857142857143,0.8809523809523809,407.8296754475355,623.7216645778504,5014.07342006449,6784.173912540731,1470750.891719376,47085,30,37,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Service Kit,BRG-07,Seasonal_Naive,18.452380952380945,122.24633600507897,112.92857142857143,0.9584265327409613,0.8666312762315442,0.08457862263276152,0.9047619047619048,1,361.9016289564435,553.480778902237,775,4743,627655,56078,38,42,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Service Kit,BRG-07,ARIMA,-47.40990790291782,129.47228023090057,113.60906388608251,0.9627601161041086,0.9169603754722256,0.0850882820930751,0.7380952380952381,1,324.36517346260894,496.0737241623505,-1991.2161319225481,4771.580683215466,704048.9966239317,56078,31,42,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Service Kit,BRG-07,Mean,100.70456925121947,176.234730211037,153.49299648536103,1.3025219280235496,1.2533074582783514,0.11495962502915869,0.6428571428571429,0.8809523809523809,368.40131207300067,563.4211864222123,4229.591908551217,6446.705852385161,1304464.5655673938,56078,27,37,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Service Kit,BRG-07,ETS,123.6828722381886,204.21000369032728,168.47715225885017,1.4344199936069189,1.456288291371494,0.12618211054017087,0.6904761904761905,0.9047619047619048,457.7990427683569,700.1432171023041,5194.680634003918,7076.040394871701,1751472.4755025469,56078,29,38,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Service Kit,BRG-07,Drift,110.8046131787586,210.92005003840202,174.6322390483635,1.4831625434306102,1.4996375529559158,0.1307920047082861,0.8333333333333334,0.9523809523809523,676.6931844068655,1034.9129178095639,4653.793753507861,7334.554040031268,1868465.2353444854,56078,35,40,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Service Kit,BRG-07,Naive,131.1904761904762,216.29378169517494,179.33333333333331,1.523831775475006,1.538885326313195,0.1343129212882057,0.7142857142857143,0.9523809523809523,619.0533008887523,946.7603230908506,5510,7532,1964886,56078,30,40,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Premium,BRG-08,Mean,143.10654144888136,201.2838369764166,172.91535918287153,0.9640520924161989,0.8993755768650473,0.10699104414738873,0.7380952380952381,1,532.4343810718434,814.2881169110236,6010.474740853011,7262.4450856806,1701637.6871738432,67879,31,42,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Premium,BRG-08,Seasonal_Naive,-23.166666666666657,209.64067898600757,156.26190476190476,0.8699991139207416,0.9390126087858032,0.09668675142533037,0.7857142857142857,0.9285714285714286,580.3031295011485,887.4970500736756,-973,6563,1845867,67879,33,39,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Premium,BRG-08,ETS,134.57504508866063,225.38706266163953,191.2531126182955,1.0548081226744088,0.989349668825929,0.11833749362790282,0.9047619047619048,1,717.357687308912,1097.1039082309023,5652.151893723749,8032.630729968415,2133571.776640157,67879,38,42,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Premium,BRG-08,Drift,92.59518094737737,227.58751185652338,183.48408990007582,1.0097849350257162,0.9976624803848646,0.11353042584309114,1,1,972.4836960047132,1487.2854678396488,3888.9975997898464,7706.3317758031835,2175435.173227813,67879,42,42,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Premium,BRG-08,Naive,120.45238095238093,228.0001566415502,190.45238095238096,1.0493852209532861,0.9995779769021607,0.11784204245790303,1,1,889.2110457442585,1359.9309393167691,5059,7999,2183331,67879,42,42,7,42,6,Seasonal
BRG,Industrial Bearings,Industrial Bearings Premium,BRG-08,ARIMA,-30.26349898325081,267.8837666947299,219.3038696046072,1.2205869782727685,1.19542174851416,0.1356938452745842,0.6428571428571429,0.8333333333333334,544.5205051481776,832.7722485988743,-1271.0669572965344,9210.762523393501,3013991.9232593724,67879,27,35,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Core,CNV-01,Seasonal_Naive,33.5,47.2206068818023,39.16666666666667,1.3734769147108958,1.4245835364365484,0.11053621825023519,0.7619047619047619,0.8095238095238095,98.52231454351531,150.67687744328725,1407,1645,93651,14882,32,34,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Core,CNV-01,ARIMA,17.738084644189122,50.36785344721715,41.235001096789674,1.4460077463369057,1.5152115586039197,0.11637347440298118,0.7142857142857143,0.8333333333333334,104.91730992923577,160.45717889528973,744.9995550559427,1731.870046065166,106550.6677569745,14882,30,35,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Core,CNV-01,Mean,13.607330989572365,62.01413722424853,50.79931223948465,1.7949827576822326,1.8718318123567927,0.1433658859063536,0.6666666666666666,0.9047619047619048,135.51929046322144,207.25886937328426,571.5079015620386,2133.5711140583544,161521.63505805293,14882,28,38,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Core,CNV-01,ETS,-51.093877939225386,84.47442564906409,71.71373442937353,2.393120283005571,2.1808732703218463,0.20239059575552273,0.6904761904761905,0.9523809523809523,202.53338230297143,309.74807854275986,-2145.942873447467,3011.9768460336895,299709.0007270487,14882,29,40,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Core,CNV-01,Naive,-51.0952380952381,84.47569388376077,71.71428571428571,2.393130713326744,2.1808843756322043,0.20239215159252788,0.6190476190476191,0.8333333333333334,167.62980730946535,256.36766704921706,-2146,3012,299718,14882,26,35,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Core,CNV-01,Drift,-58.10826379392722,92.15261802344554,78.03414371111147,2.5966419012888364,2.354941332854372,0.22022806315459492,0.6428571428571429,0.8095238095238095,183.0368156630052,279.93065295966966,-2440.547079344943,3277.434035866682,356668.4103601525,14882,27,34,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Compact,CNV-02,Seasonal_Naive,-8.738095238095234,69.89090137663196,58.11904761904762,1.0268068172865454,1.0725567886159508,0.1428989579674511,0.6428571428571429,0.9285714285714286,169.22822518391274,258.81223623425075,-367,2441,205159,17082,27,39,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Compact,CNV-02,ARIMA,-3.5698959533718146,72.58924915177356,61.17831635286564,1.076754061920309,1.1081698497479737,0.15042086915000333,0.6190476190476191,0.9285714285714286,165.32056923182597,252.8359921751137,-149.93563004161643,2569.489286820357,221306.3618815669,17082,26,39,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Compact,CNV-02,Mean,-21.142221791162687,73.74358580752859,64.13589511352237,1.125451488271389,1.1239047774012785,0.1576927522987905,0.6666666666666666,1,161.1039365302299,246.38720895533737,-887.9733152288325,2693.7075947679396,228400.89080559797,17082,28,42,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Compact,CNV-02,ETS,-53.235441835690935,99.1484285417932,82.91367456069818,1.4603578672569129,1.5156996938188,0.2038622135317482,0.7380952380952381,0.9761904761904762,225.617350067372,345.0519606922715,-2235.8885570990187,3482.3743315493225,412877.257056897,17082,31,41,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Compact,CNV-02,Naive,-50.85714285714285,102.55567593588698,84.47619047619048,1.483006605802046,1.5588334113053395,0.207704015923194,0.8333333333333334,1,294.7070024013765,450.71546571206204,-2136,3548,441742,17082,35,42,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Compact,CNV-02,Drift,-53.77810912309413,109.34847102423397,89.87541074439233,1.5772004458327207,1.6609438032037365,0.2209792325994894,0.8333333333333334,1,322.4779855114216,493.187519255868,-2258.6805831699526,3774.767251264478,502197.70084418496,17082,35,42,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Standard,CNV-03,Mean,-24.724718417871117,68.1012594455711,53.89692776845486,1.145890385355466,1.2674570303212538,0.111242368975139,0.8809523809523809,1,219.19183000824663,335.22497578084216,-1038.4381735505858,2263.6709662751036,194786.82459906544,20349,37,42,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Standard,CNV-03,Seasonal_Naive,6.690476190476182,97.03644381659619,77.16666666666667,1.6288600903954693,1.7640255055127474,0.15927072583419333,0.5238095238095238,0.7380952380952381,140.66629219161968,215.1305292325105,281,3241,395475,20349,22,31,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Standard,CNV-03,ARIMA,6.509095121112235,98.5478166407597,78.04157758736716,1.6489278128486686,1.7997336942657896,0.16107652752810556,0.5476190476190477,0.7619047619047619,153.41163812549138,234.62285374953214,273.38199508671397,3277.74625866942,407890.23091575346,20349,23,32,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Standard,CNV-03,ETS,-54.52815501671014,105.39641449670107,89.23935656665144,1.9128722263694993,1.9767705246137208,0.18418855844510093,0.9047619047619048,0.9523809523809523,275.48959506654097,421.32497744364235,-2290.1825107018253,3748.052975799359,466552.97592793783,20349,38,40,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Standard,CNV-03,Naive,-30.5,120.04255197934724,99.54761904761905,2.1281775450187004,2.24490637415015,0.20546464199714973,0.9047619047619048,1,426.5948684738316,649.5311060338393,-1281,4181,605229,20349,38,42,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Standard,CNV-03,Drift,-18.57245414990919,129.48583209393743,105.53080926940157,2.24679229867323,2.398533627326248,0.21781384782126226,0.9047619047619048,1,466.0896216580398,700.1776832265443,-780.0430742961845,4432.293989314866,704196.3899484931,20349,38,42,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,-9.394307648199261,72.75026711199577,70.59117351784018,1.1033809592463697,0.9574579889649332,0.1211370495505327,0.9761904761904762,1,230.54969943959836,352.59533810184473,-394.5609212243685,2964.8292877492877,222289.25732440286,24475,41,42,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,ARIMA,10.499999999999986,89.32891335902816,67.85714285714286,1.0619891759075095,1.1778177010645143,0.11644535240040858,0.7380952380952381,0.9047619047619048,202.48761754799787,309.67808738990965,440.99999999999955,2850,335145.5,24475,31,38,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Seasonal_Naive,15.261904761904766,92.31919265967035,68.83333333333333,1.0782590171773507,1.2214348691069221,0.11812053115423903,0.7142857142857143,0.8809523809523809,196.52868775734493,300.5646907150599,641,2891,357959,24475,30,37,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,ETS,-35.56667179463748,98.47744742201205,87.84968870210889,1.3776928754906368,1.3126181312948764,0.15075329624059544,0.9761904761904762,1,274.127095838974,419.2412146932453,-1493.8002153747743,3689.6869254885733,407307.9213317163,24475,41,42,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Naive,-35.40476190476189,122.00146369145389,99.97619047619048,1.568625484608767,1.6153000377895643,0.17156281920326863,0.9523809523809523,1,486.18452143178376,743.5540857676439,-1487,4199,625143,24475,40,42,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Drift,-29.454878238536402,130.7259791221883,107.04993258211292,1.6799599586343728,1.7295749112732743,0.1837016207742081,0.9523809523809523,1,532.002130615591,807.7293711790611,-1237.1048860185306,4496.097168448743,717749.8279331019,24475,40,42,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Precision,CNV-05,Mean,-24.185401847741723,103.53294671807426,90.99594802023373,1.334735633934749,1.3235862202742061,0.1365524445065676,0.7857142857142857,1,279.89794398485066,428.0669653148065,-1015.7868776051514,3821.829816849814,450200.98435735935,27988,33,42,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Precision,CNV-05,Seasonal_Naive,-8.261904761904766,106.87186364097539,85.59523809523809,1.2611756712342042,1.376221371407096,0.1284479062455338,0.5714285714285714,0.7619047619047619,200.16399199692222,306.124408773997,-347,3595,479707,27988,24,32,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Precision,CNV-05,ARIMA,-21.183959552913016,110.52957897869088,91.54071113211054,1.347865436048869,1.4223453301994964,0.1373699395293927,0.5476190476190477,0.7857142857142857,208.68541369628028,319.15679863395735,-889.726301222347,3844.7098675486427,513105.08882667986,27988,23,33,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Precision,CNV-05,ETS,26.195777771843215,149.8239987708966,126.19258477253886,1.8637465546117211,1.9307801476168003,0.18937003574555641,0.8571428571428571,0.9523809523809523,409.55043140823557,626.3533337200292,1100.2226664174136,5300.088560446633,942783.6855234681,27988,36,40,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Precision,CNV-05,Naive,32.52380952380946,151.83998469566887,128,1.889137878899306,1.9586337282677684,0.192082320994712,0.9047619047619048,0.9523809523809523,470.9114797158348,720.1969588771719,1366,5376,968326,27988,38,40,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Precision,CNV-05,Drift,40.54818993586234,165.18765842739916,139.51653178345708,2.059252777838069,2.1331124405956152,0.20936452532889793,0.9285714285714286,0.9523809523809523,515.1108395743815,785.3863275322295,1703.023977306218,5859.694334905195,1146052.424862538,27988,39,40,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components High Capacity,CNV-06,Seasonal_Naive,49.857142857142854,115.75425529563748,83.95238095238095,1.1496447954863651,1.2385964093035744,0.09703874944958168,0.8333333333333334,0.8809523809523809,244.4869522654096,373.9105269061367,2094,3526,562760,36336,35,37,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components High Capacity,CNV-06,ARIMA,34.65189249362023,119.78154959197222,88.82429798257026,1.2109267707088722,1.2746921084691063,0.10267009344088374,0.8095238095238095,0.8809523809523809,247.63063885178062,378.7183806465756,1455.379484732049,3730.6205152679513,602600.0241514724,36336,34,37,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components High Capacity,CNV-06,Mean,66.8294903472736,148.15797366455595,115.5433183899358,1.583827327680069,1.5848598282958677,0.1335540338060685,0.6666666666666666,0.7857142857142857,280.1772693952715,428.4941566655962,2806.8385945854925,4852.819372377306,921932.9767362647,36336,28,33,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components High Capacity,CNV-06,ETS,84.32809812643438,189.470031539098,156.9941981526841,2.134048217054234,2.007662654697955,0.18146621318837328,0.6666666666666666,0.8809523809523809,382.2753742129884,584.6397334122358,3541.7801213102466,6593.756322412732,1507753.4997599253,36336,28,37,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components High Capacity,CNV-06,Naive,88,197.32894943650382,164.42857142857142,2.228762625662064,2.0800140112592063,0.19005944517833553,0.7857142857142857,0.9761904761904762,542.1897762287069,829.2077063184807,3696,6906,1635426,36336,33,41,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components High Capacity,CNV-06,Drift,84.31287782238306,204.8400011193125,170.15438460867244,2.301560624928251,2.151026890274056,0.1966777893429173,0.8333333333333334,1,593.3210566004775,907.1414051647967,3541.1408685400884,7146.484153564243,1762295.8944595172,36336,35,42,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Service Kit,CNV-07,Seasonal_Naive,-13.119047619047636,104.75879324383591,82.5,0.7892541368072945,0.8112555952135745,0.08076170054074212,0.8571428571428571,1,331.16581745835185,506.4744116272129,-551,3465,460925,42904,36,42,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Service Kit,CNV-07,ARIMA,-18.203027573249045,114.29164557727857,90.27378361395465,0.8615011230156127,0.8817080586575323,0.08837168822921161,0.8095238095238095,1,335.63855360410355,513.3148712651353,-764.5271580764602,3791.498911786095,548628.3704480148,42904,34,42,7,42,6,Seasonal
CNV,Conveying Components,Conveying Components Service Kit,CNV-07,Mean,51.09606407549757,145.0375795258692,115.69171523605021,1.1073764209468457,1.1265524888705152,0.11325405649622666,0.8809523809523809,0.8809523809523809,395.4202447709782,604.7430781139002,2146.034691170898,4859.052039914109,883507.777938359,42904,37,37,7,42,6,Seasonal
